BHID,FROM,TO,AU_AVG_GT
18495,38.1,39.1668,0.01
18495,39.1668,40.2336,0.01
18495,40.2336,41.3004,0.01
18495,41.3004,42.50436,0.029
18495,42.50436,44.08932,0.0025
18495,44.08932,45.67428,0.0025
18495,45.67428,47.25924,0.0025
18495,47.25924,48.8442,0.0025
18495,48.8442,50.42916,0.0025
18495,50.42916,52.01412,0.0025
18495,52.01412,53.61432,0.0025
18495,53.61432,54.07152,0.0025
18495,54.07152,55.13832,0.0025
18495,55.13832,56.20512,0.0025
18495,56.20512,57.25668,0.0025
18495,57.25668,58.674,0.012
18495,58.674,59.8932,0.007
18495,59.8932,61.1124,0.007
18495,61.1124,62.3316,0.005
18495,62.3316,63.5508,0.005
18495,63.5508,64.77,0.005
18495,64.77,65.9892,0.0025
18495,65.9892,67.2084,0.017
18495,67.2084,68.4276,0.0025
18495,68.4276,69.66204,0.007
18495,69.66204,71.06412,0.009
18495,71.06412,72.4662,0.014
18495,72.4662,73.86828,0.0025
18495,73.86828,75.2856,0.0025
18495,75.2856,76.71816,0.009
18495,76.71816,77.61732,0.0025
18495,77.61732,78.5622,0.01
18495,78.5622,79.50708,0.009
18495,79.50708,80.98536,0.01
18495,80.98536,81.79308,0.01
18495,81.79308,83.01228,0.0025
18495,83.01228,83.78952,0.01
18495,83.78952,84.5058,0.012
18495,84.5058,84.91728,0.033
18495,84.91728,85.98408,0.07
18495,85.98408,87.05088,0.063
18495,87.05088,88.11768,0.06
18495,88.11768,89.21496,0.06
18495,89.21496,90.31224,0.077
18495,90.31224,91.68384,0.043
18495,91.68384,92.38488,0.033
18495,92.38488,93.1926,0.015
18495,93.1926,94.51848,0.043
18495,94.51848,96.012,0.019
18495,96.012,97.50552,0.0025
18495,97.50552,98.99904,0.005
18496,9.7536,11.09472,0.05
18496,11.09472,12.43584,0.019
18496,12.43584,13.77696,0.024
18496,13.77696,15.11808,0.022
18496,16.4592,17.0688,2.712
18496,17.0688,17.86128,0.259
18496,17.86128,18.669,0.081
18496,18.669,19.5072,0.026
18496,19.5072,20.4216,0.794
18496,20.4216,21.336,0.033
18496,21.336,22.098,0.137
18496,22.098,22.86,2.52
18496,22.86,23.7744,1.176
18496,23.7744,24.6888,0.019
18496,24.6888,25.6032,0.021
18496,25.6032,26.5176,0.043
18496,26.5176,27.18816,0.129
18496,27.18816,28.0416,0.915
18496,28.0416,28.6512,30.573
18496,28.6512,30.1752,0.041
18496,30.1752,31.6992,0.022
18496,31.6992,33.2232,0.021
18496,33.2232,34.4424,0.015
18496,34.4424,35.6616,0.026
18496,35.6616,36.8808,0.022
18496,36.8808,38.06952,0.029
18496,38.06952,39.0144,0.101
18496,39.0144,40.5384,0.01
18496,40.5384,42.03192,0.019
18496,42.03192,43.52544,0.021
18496,43.52544,45.01896,0.017
18496,45.01896,46.60392,0.014
18496,46.60392,48.18888,0.015
18496,48.18888,49.77384,0.015
18496,49.77384,50.68824,0.009
18496,50.68824,51.72456,0.014
18496,51.72456,52.76088,0.015
18496,52.76088,54.19344,0.009
18496,54.19344,55.626,0.007
18496,55.626,57.02808,0.007
18496,57.02808,57.97296,0.014
18496,57.97296,59.46648,0.009
18496,59.46648,60.96,0.007
18496,60.96,62.484,0.007
18496,62.484,64.008,0.009
18496,64.008,65.532,0.01
18496,65.532,67.056,0.01
18496,67.056,68.48856,0.009
18496,68.48856,69.70776,0.005
18496,69.70776,70.92696,0.005
18496,70.92696,72.14616,0.027
18496,72.14616,73.36536,0.014
18496,73.36536,74.87412,0.019
18496,74.87412,76.2,0.012
18496,76.2,77.4192,0.005
18496,77.4192,78.6384,0.005
18496,78.6384,79.8576,0.012
18496,79.8576,81.3816,0.031
18496,81.3816,81.9912,4.899
18496,81.9912,83.2104,0.024
18496,83.2104,84.582,0.007
18496,84.582,85.9536,0.01
18496,85.9536,86.868,0.033
18496,86.868,87.7824,0.029
18496,87.7824,88.392,5.542
18496,88.392,89.6112,0.019
18496,89.6112,90.8304,0.005
18496,90.8304,92.0496,0.01
18496,92.0496,92.6592,0.06
18496,92.6592,93.81744,0.009
18496,93.81744,94.57944,0.01
18496,94.57944,96.07296,0.009
18496,96.07296,97.56648,0.009
18496,97.56648,99.06,0.014
18496,99.06,100.584,0.005
18496,100.584,102.108,0.009
18496,102.108,103.632,0.0025
18496,103.632,105.156,0.0025
18496,105.156,106.4514,0.0025
18496,106.4514,107.7468,0.005
18496,107.7468,109.0422,0.009
18496,109.0422,110.36808,0.0025
18496,110.36808,111.5568,0.111
18496,111.5568,112.776,0.046
18496,112.776,113.9952,0.005
18496,113.9952,115.27536,0.0025
18496,115.27536,116.55552,0.0025
18496,116.55552,117.83568,0.01
18496,117.83568,119.1768,0.0025
18496,119.1768,120.51792,0.009
18496,120.51792,121.82856,0.005
18496,121.82856,123.1392,0.0025
18496,123.1392,124.0536,0.01
18496,124.0536,125.5776,0.0025
18496,125.5776,127.1016,0.0025
18496,127.1016,128.6256,0.014
18496,128.6256,130.1496,0.0025
18496,130.1496,131.6736,0.01
18496,131.6736,133.1976,0.01
18496,133.1976,134.7216,0.007
18496,134.7216,136.2456,0.007
18496,136.2456,137.7696,0.005
18496,137.7696,139.2936,0.0025
18496,139.2936,140.8176,0.0025
18496,140.8176,142.3416,0.009
18496,142.3416,143.8656,0.007
18496,143.8656,145.3896,0.005
18496,145.3896,146.6088,0.005
18496,146.6088,147.828,0.0025
18496,147.828,149.2758,0.01
18496,149.2758,150.7236,0.01
18496,150.7236,152.18664,0.005
18496,152.18664,153.7716,0.007
18496,153.7716,155.35656,0.01
18496,155.35656,156.5148,0.043
18496,156.5148,157.5816,0.103
18496,157.5816,158.61792,4.629
18496,158.61792,159.47136,9.574
18496,159.47136,160.3248,1.541
18496,160.3248,160.76676,0.711
18496,160.76676,161.8488,0.069
18496,161.8488,163.068,0.01
18496,163.068,164.31768,0.029
18496,164.31768,165.2016,0.029
18496,165.2016,166.7256,0.01
18496,166.7256,168.2496,0.017
18496,168.2496,169.7736,0.014
18496,169.7736,171.2976,0.009
18496,171.2976,172.5168,0.009
18496,172.5168,173.736,0.007
18496,173.736,174.89424,0.005
18496,174.89424,176.022,0.005
18496,176.022,177.14976,0.007
18496,177.14976,178.308,0.027
18496,178.308,178.9176,0.706
18496,178.9176,180.22824,0.024
18496,180.22824,181.14264,0.017
18496,181.14264,182.02656,0.0025
18496,182.02656,182.94096,0.002
18497,8.35152,9.144,0.005
18497,9.144,9.96696,0.029
18497,9.96696,10.78992,0.01
18497,10.78992,11.5824,0.05
18497,11.5824,12.192,12.699
18497,12.192,13.716,0.01
18497,13.716,15.24,0.014
18497,15.24,16.764,0.007
18497,16.764,18.288,0.005
18497,18.288,19.812,0.005
18497,19.812,21.336,0.005
18497,21.336,22.86,0.005
18497,22.86,24.384,0.0025
18497,24.384,25.908,0.0025
18497,25.908,27.432,0.005
18497,27.432,28.956,0.0025
18497,28.956,30.48,0.01
18497,30.48,32.004,0.005
18497,32.004,33.528,0.0025
18497,33.528,35.052,0.0025
18497,35.052,36.576,0.0025
18497,36.576,38.1,0.0025
18497,38.1,39.624,0.0025
18497,39.624,40.8432,0.0025
18497,40.8432,42.0624,0.0025
18497,42.0624,43.2816,0.0025
18497,43.2816,43.84548,0.0025
18497,43.84548,44.8056,0.015
18497,44.8056,45.78096,0.878
18497,45.78096,46.9392,0.05
18497,46.9392,47.7012,0.638
18497,47.7012,48.4632,30.072
18497,48.4632,49.53,0.051
18497,49.53,50.5968,0.9885
18497,50.5968,51.23688,0.149
18497,51.23688,52.1208,0.099
18497,52.1208,53.0352,1.214
18497,53.0352,53.6448,0.986
18497,53.6448,54.2544,1.193
18497,54.2544,55.1688,0.293
18497,55.1688,56.0832,27.478
18497,56.0832,56.9976,2.628
18497,56.9976,57.912,0.06
18497,57.912,58.85688,0.039
18497,58.85688,60.22848,0.015
18497,60.22848,61.60008,0.007
18497,61.60008,62.97168,0.005
18497,62.97168,64.34328,0.0025
18497,64.34328,65.6844,0.009
18497,65.6844,66.294,0.149
18497,66.294,67.78752,0.022
18497,67.78752,69.28104,0.005
18497,69.28104,70.77456,0.009
18497,70.77456,72.26808,0.009
18497,72.26808,73.7616,0.01
18497,73.7616,75.2856,0.021
18497,75.2856,76.8096,0.014
18497,76.8096,78.3336,0.005
18497,78.3336,79.8576,0.005
18497,79.8576,81.3816,0.005
18497,81.3816,82.9056,0.005
18497,82.9056,84.4296,0.0025
18497,84.4296,85.9536,0.0025
18497,85.9536,87.4776,0.0025
18497,87.4776,89.0016,0.0025
18497,89.0016,90.5256,0.0025
18497,90.5256,92.0496,0.0025
18497,92.0496,93.5736,0.007
18497,93.5736,95.0976,0.0025
18497,95.0976,96.6216,0.0025
18497,96.6216,98.1456,0.005
18497,98.1456,99.6696,0.005
18497,99.6696,101.1936,0.005
18497,101.1936,102.7176,0.0025
18497,102.7176,104.2416,0.0025
18497,104.2416,105.7656,0.005
18497,105.7656,107.2896,0.005
18497,107.2896,108.8136,0.0025
18497,108.8136,110.3376,0.01
18497,110.3376,111.8616,0.007
18497,111.8616,113.3856,0.005
18497,113.3856,114.9096,0.0025
18497,114.9096,116.4336,0.0025
18497,116.4336,117.9576,0.014
18497,117.9576,119.4816,0.0025
18497,119.4816,121.0056,0.005
18497,121.0056,122.5296,0.0025
18497,122.5296,124.0536,0.0025
18497,124.0536,125.5776,0.0025
18497,125.5776,127.1016,0.0025
18497,127.1016,128.6256,0.0025
18497,128.6256,130.1496,0.0025
18497,130.1496,131.6736,0.01
18497,131.6736,133.22808,0.0025
18497,133.22808,134.78256,0.0025
18497,134.78256,136.33704,0.005
18497,136.33704,137.86104,0.005
18497,137.86104,139.38504,0.0025
18497,139.38504,140.90904,0.009
18497,140.90904,142.43304,0.007
18497,142.43304,143.95704,0.005
18497,143.95704,145.48104,0.0025
18497,145.48104,147.00504,0.005
18498,10.9728,11.85672,0.014
18498,11.85672,12.7254,0.022
18498,12.7254,14.1732,0.012
18498,14.1732,15.621,0.021
18498,15.621,17.0688,0.005
18498,17.0688,18.5928,0.005
18498,18.5928,20.1168,0.003
18498,20.1168,21.6408,0.003
18498,21.6408,23.1648,0.003
18498,23.1648,24.6888,0.003
18498,24.6888,25.96896,0.009
18498,25.96896,27.24912,0.01
18498,27.24912,28.52928,0.003
18498,28.52928,29.77896,0.009
18498,29.77896,31.04388,0.003
18498,31.04388,32.3088,0.003
18498,32.3088,33.63468,0.003
18498,33.63468,34.38144,0.003
18498,34.38144,35.93592,0.01
18498,35.93592,37.4904,0.009
18498,37.4904,39.0144,0.003
18498,39.0144,40.5384,0.003
18498,40.5384,42.0624,0.003
18498,42.0624,43.5864,0.003
18498,43.5864,45.1104,0.003
18498,45.1104,46.6344,0.003
18498,46.6344,48.1584,0.003
18498,48.1584,49.53,0.003
18498,49.53,50.91684,0.005
18498,50.91684,52.4256,0.003
18498,52.4256,53.9496,0.003
18498,53.9496,55.19928,0.003
18498,55.19928,56.44896,0.003
18498,56.44896,57.69864,0.024
18498,57.69864,58.9788,0.015
18498,58.9788,60.25896,0.015
18498,60.25896,61.14288,0.009
18498,61.14288,62.6364,0.015
18498,62.6364,64.12992,0.015
18498,64.12992,65.62344,0.085
18498,65.62344,67.11696,0.021
18498,67.11696,68.61048,0.015
18498,68.61048,70.104,0.003
18498,70.104,71.628,0.018
18498,71.628,73.152,0.007
18498,73.152,74.676,0.003
18498,74.676,76.2,0.005
18498,76.2,77.724,0.009
18498,77.724,79.248,0.01
18498,79.248,80.772,0.009
18498,80.772,82.296,0.009
18498,82.296,83.63712,0.007
18498,83.63712,84.97824,0.009
18498,84.97824,86.31936,0.007
18498,86.31936,87.66048,0.015
18498,87.66048,88.97112,0.009
18498,88.97112,90.34272,0.009
18498,90.34272,91.71432,0.007
18498,91.71432,93.05544,0.005
18498,93.05544,94.39656,0.003
18498,94.39656,95.79864,0.005
18498,95.79864,97.20072,0.01
18498,97.20072,98.6028,0.007
18498,98.6028,100.0506,0.017
18498,100.0506,101.4984,0.015
18498,101.4984,101.8032,0.06
18498,101.8032,103.3272,0.026
18498,103.3272,103.87584,0.026
18498,103.87584,105.27792,0.026
18498,105.27792,106.25328,0.026
18498,106.25328,107.1372,1.591
18498,107.1372,108.0516,2.181
18498,108.0516,108.966,0.329
18498,108.966,109.8804,0.789
18498,109.8804,110.7948,0.219
18498,110.7948,112.4712,0.07
18498,112.4712,112.776,1.315
18498,112.776,113.6904,0.135
18498,113.6904,114.4524,1.411
18498,114.4524,115.2144,6.118
18498,115.2144,115.824,0.209
18498,115.824,116.4336,24.948
18498,116.4336,117.10416,0.815
18498,117.10416,117.75948,0.026
18498,117.75948,118.872,5.169
18498,118.872,120.15216,0.099
18498,120.15216,120.4722,0.036
18498,120.4722,121.27992,0.026
18498,121.27992,122.10288,0.081
18498,122.10288,122.682,0.026
18499,13.77696,14.96568,0.022
18499,14.96568,16.48968,0.019
18499,16.48968,17.25168,0.015
18499,17.25168,18.01368,0.41
18499,18.01368,19.53768,0.021
18499,19.53768,21.06168,0.015
18499,21.06168,21.97608,0.014
18499,21.97608,22.73808,0.015
18499,22.73808,23.50008,0.0025
18499,23.50008,25.02408,0.009
18499,25.02408,26.54808,0.009
18499,26.54808,28.07208,0.01
18499,28.07208,29.59608,0.015
18499,29.59608,31.12008,0.012
18499,31.12008,32.64408,0.012
18499,32.64408,34.16808,0.045
18499,34.16808,35.69208,0.009
18499,35.69208,37.21608,0.01
18499,37.21608,38.74008,0.01
18499,38.74008,40.26408,0.012
18499,40.26408,41.78808,0.009
18499,41.78808,43.31208,0.0025
18499,43.31208,44.83608,0.005
18499,44.83608,46.36008,0.0025
18499,46.36008,47.88408,0.01
18499,47.88408,49.40808,0.007
18499,49.40808,50.68824,0.005
18499,50.68824,51.45024,2.311
18499,51.45024,52.97424,0.322
18499,52.97424,54.01056,0.065
18499,54.01056,54.864,0.189
18499,54.864,55.53456,1.711
18499,55.53456,56.29656,0.257
18499,56.29656,57.05856,0.535
18499,57.05856,57.82056,0.393
18499,57.82056,58.5216,2.129
18499,58.5216,59.2836,0.276
18499,59.2836,60.0456,2.573
18499,60.0456,60.8076,0.485
18499,60.8076,62.3316,0.038
18499,62.3316,63.8556,0.015
18499,63.8556,65.3796,0.009
18499,65.3796,66.9036,0.01
18499,66.9036,68.4276,0.0025
18499,68.4276,69.9516,0.0025
18499,69.9516,71.4756,0.0025
18499,71.4756,72.9996,0.0025
18499,72.9996,74.5236,0.0025
18499,74.5236,76.0476,0.005
18499,76.0476,77.5716,0.015
18499,77.5716,79.0956,0.014
18499,79.0956,80.6196,0.021
18499,80.6196,82.1436,0.05
18499,82.1436,83.6676,0.009
18499,83.6676,85.1916,0.014
18499,85.1916,86.7156,0.015
18499,86.7156,88.2396,0.009
18499,88.2396,89.7636,0.0025
18499,89.7636,91.2876,0.0025
18499,91.2876,92.8116,0.005
18499,92.8116,94.3356,0.0025
18499,94.3356,95.8596,0.005
18499,95.8596,97.3836,0.014
18499,97.3836,98.9076,0.009
18499,98.9076,100.4316,0.0025
18499,100.4316,101.9556,0.0025
18499,101.9556,103.4796,0.0025
18499,103.4796,105.0036,0.0025
18499,105.0036,106.03992,0.0025
18499,106.03992,106.80192,0.021
18499,106.80192,107.56392,0.005
18499,107.56392,108.32592,0.0255
18499,108.32592,109.84992,0.017
18499,109.84992,110.6424,0.005
18499,110.6424,111.4044,0.017
18499,111.4044,112.3188,0.015
18499,112.3188,113.0808,0.173
18499,113.0808,113.8428,0.002
18499,113.8428,115.3668,0.009
18499,115.3668,116.8908,0.009
18499,116.8908,118.4148,0.01
18499,118.4148,119.9388,0.0025
18499,119.9388,121.4628,0.0025
18499,121.4628,122.9868,0.0025
18499,122.9868,124.5108,0.0025
18499,124.5108,126.0348,0.0025
18499,126.0348,127.5588,0.0025
18499,127.5588,129.0828,0.0025
18499,129.0828,130.6068,0.0025
18499,130.6068,132.1308,0.0025
18499,132.1308,133.6548,0.0025
18499,133.6548,135.1788,0.0025
18499,135.1788,136.7028,0.0025
18499,136.7028,137.6172,0.0025
18499,137.6172,138.5316,0.0025
18499,138.5316,139.1412,0.0025
18499,139.1412,140.6652,0.0025
18499,140.6652,142.1892,0.0025
18499,142.1892,143.7132,0.0025
18499,143.7132,145.2372,0.009
18499,145.2372,146.7612,0.0025
18499,146.7612,148.2852,0.0025
18499,148.2852,149.8092,0.0025
18499,149.8092,151.3332,0.0025
18499,151.3332,152.4,0.0025
18499,152.4,153.0096,0.012
18500,11.70432,13.28928,0.015
18500,13.28928,14.50848,0.014
18500,14.50848,15.91056,0.015
18500,15.91056,17.28216,0.014
18500,17.28216,18.5928,0.012
18500,18.5928,20.1168,0.01
18500,20.1168,21.45792,0.01
18500,21.45792,22.76856,0.01
18500,22.76856,24.29256,0.009
18500,24.29256,25.7556,0.009
18500,25.7556,27.21864,0.017
18500,27.21864,28.74264,0.009
18500,28.74264,29.96184,0.01
18500,29.96184,31.33344,0.01
18500,31.33344,32.82696,0.01
18500,32.82696,34.50336,0.01
18500,34.50336,35.6616,0.009
18500,35.6616,36.91128,0.009
18500,36.91128,38.34384,0.007
18500,38.34384,39.0144,0.007
18500,39.0144,39.44112,0.017
18500,39.44112,41.17848,0.005
18500,41.17848,42.55008,0.007
18500,42.55008,43.98264,0.005
18500,43.98264,45.65904,0.007
18500,45.65904,46.84776,0.012
18500,46.84776,47.7012,0.014
18500,47.7012,48.34128,0.012
18500,48.34128,49.71288,0.012
18500,49.71288,51.08448,0.01
18500,51.08448,52.60848,0.012
18500,52.60848,54.04104,0.014
18500,54.04104,55.41264,0.01
18500,55.41264,56.75376,0.01
18500,56.75376,57.7596,0.01
18500,57.7596,59.61888,0.014
18500,59.61888,60.99048,0.014
18500,60.99048,62.0268,0.01
18500,62.0268,63.45936,0.003
18500,63.45936,64.98336,0.003
18500,64.98336,66.62928,0.019
18500,66.62928,68.09232,0.015
18500,68.09232,69.4944,0.005
18500,69.4944,71.0184,0.01
18500,71.0184,72.2376,0.012
18500,72.2376,73.12152,0.01
18500,73.12152,74.12736,0.01
18500,74.12736,74.76744,0.01
18500,74.76744,75.46848,0.007
18500,75.46848,76.8096,0.014
18500,76.8096,77.724,0.014
18500,77.724,78.82128,0.01
18500,78.82128,80.04048,0.007
18500,80.04048,81.29016,0.019
18500,81.29016,82.96656,0.007
18500,82.96656,83.57616,0.026
18500,83.57616,84.24672,0.01
18500,84.24672,85.52688,0.007
18500,85.52688,87.7824,0.015
18500,87.7824,88.60536,0.015
18500,88.60536,89.39784,0.89
18500,89.39784,89.97696,0.007
18500,89.97696,90.43416,0.17
18500,90.43416,91.95816,0.007
18500,91.95816,93.29928,0.014
18500,93.29928,93.5736,0.693
18500,93.5736,94.7928,0.605
18500,94.7928,95.95104,0.014
18500,95.95104,96.6216,0.147
18500,96.6216,97.32264,2.731
18500,97.32264,98.66376,0.01
18500,98.66376,100.15728,0.015
18500,100.15728,101.25456,0.017
18500,101.25456,102.68712,0.007
18500,102.68712,103.81488,0.009
18500,103.81488,105.0036,0.014
18500,105.0036,106.5276,0.007
18500,106.5276,107.5944,0.003
18500,107.5944,108.99648,0.003
18500,108.99648,110.45952,0.014
18500,110.45952,111.73968,0.012
18500,111.73968,113.0808,0.009
18500,113.0808,114.6048,0.437
18500,114.6048,115.2144,0.204
18500,115.2144,115.824,0.144
18500,115.824,117.25656,2.129
18500,117.25656,118.17096,0.021
18500,118.17096,119.84736,0.029
18500,119.84736,120.2436,1.569
18500,120.2436,121.0056,4.034
18500,121.0056,121.7676,1.359
18500,121.7676,122.59056,4.884
18500,122.59056,123.41352,0.213
18500,123.41352,123.99264,0.106
18500,123.99264,124.63272,0.026
18500,124.63272,125.33376,6.187
18500,125.33376,126.27864,0.034
18500,126.27864,126.88824,0.125
18500,126.88824,127.65024,0.42
18500,127.65024,128.38176,0.075
18500,128.38176,129.8448,0.026
18500,129.8448,131.64312,0.026
18500,131.64312,132.37464,0.715
18500,132.37464,133.16712,0.029
18500,133.16712,133.53288,0.015
18500,133.53288,134.93496,0.027
18500,134.93496,136.30656,0.009
18500,136.30656,137.55624,0.007
18500,137.55624,139.35456,0.012
18500,139.35456,140.26896,0.007
18500,140.26896,141.1224,0.005
18500,141.1224,141.8844,0.039
18500,141.8844,143.16456,0.039
18500,143.16456,143.92656,0.029
18500,143.92656,145.51152,0.003
18500,145.51152,147.00504,0.003
18500,147.00504,147.70608,0.003
18500,147.70608,149.07768,0.005
18500,149.07768,149.83968,0.807
18500,149.83968,150.5712,0.014
18500,150.5712,152.12568,0.009
18500,152.12568,153.0096,2.4
18500,153.0096,154.13736,0.274
18500,154.13736,154.62504,1.2
18500,154.62504,155.26512,5.782
18500,155.26512,156.02712,3.42
18500,156.02712,156.78912,2.957
18500,156.78912,157.55112,0.022
18500,157.55112,158.28264,0.017
18500,158.28264,158.98368,0.003
18500,158.98368,159.74568,0.057
18500,159.74568,160.26384,0.72
18500,160.26384,160.81248,0.617
18500,160.81248,161.57448,16.978
18500,161.57448,162.4584,0.238
18500,162.4584,162.97656,0.029
18500,162.97656,163.6776,0.039
18500,163.6776,164.25672,0.254
18500,164.25672,165.41496,0.01
18500,165.41496,166.17696,0.046
18500,166.17696,166.90848,0.089
18500,166.90848,167.54856,0.007
18500,167.54856,168.0972,0.072
18500,168.0972,168.79824,0.005
18500,168.79824,169.43832,0.01
18500,169.43832,170.20032,0.005
18500,170.20032,170.9928,0.01
18500,170.9928,171.93768,0.005
18500,171.93768,172.974,0.043
18500,172.974,173.5836,0.014
18500,173.5836,174.31512,0.003
18500,174.31512,174.68088,0.007
18500,174.68088,175.38192,0.003
18500,175.38192,176.26584,0.005
18500,176.26584,176.84496,0.003
18500,176.84496,177.546,0.01
18500,177.546,178.18608,0.165
18500,178.18608,179.16144,0.003
18500,179.16144,179.95392,0.261
18500,179.95392,180.35016,0.007
18500,180.35016,181.08168,0.01
18500,181.08168,181.78272,0.01
18500,181.78272,182.48376,0.01
18500,182.48376,183.1848,0.202
18500,183.1848,184.00776,0.01
18500,184.00776,184.73928,4.406
18500,184.73928,185.6232,0.326
18500,185.6232,186.32424,0.437
18500,186.32424,187.02528,9.118
18500,187.02528,187.72632,3.77
18500,187.72632,188.24448,0.05
18500,188.24448,189.00648,0.003
18501,1.2192,2.7432,0.009
18501,2.7432,4.2672,0.012
18501,4.2672,5.7912,0.005
18501,5.7912,7.3152,0.014
18501,7.3152,8.8392,0.012
18501,8.8392,10.3632,0.012
18501,10.3632,11.8872,0.015
18501,11.8872,13.4112,0.014
18501,13.4112,14.9352,0.014
18501,14.9352,16.4592,0.015
18501,16.4592,17.9832,0.017
18501,17.9832,19.5072,0.019
18501,19.5072,21.0312,0.021
18501,21.0312,22.5552,0.026
18501,22.5552,24.0792,0.026
18501,24.0792,25.6032,0.0025
18501,25.6032,27.1272,0.05
18501,27.1272,28.6512,0.273
18501,28.6512,30.1752,0.007
18501,30.1752,31.6992,0.012
18501,31.6992,33.2232,0.009
18501,33.2232,34.7472,0.015
18501,34.7472,36.2712,0.0025
18501,36.2712,37.7952,0.0025
18501,37.7952,39.3192,0.0025
18501,39.3192,40.8432,0.009
18501,40.8432,42.3672,0.007
18501,42.3672,43.22064,0.017
18501,43.22064,43.8912,7.555
18501,43.8912,44.5008,8.023
18501,44.5008,45.2628,2.837
18501,45.2628,46.0248,3.141
18501,46.0248,46.9392,8.635
18501,46.9392,47.79264,4.029
18501,47.79264,49.31664,0.266
18501,49.31664,50.68824,0.036
18501,50.68824,52.21224,0.267
18501,52.21224,53.6448,0.045
18501,53.6448,54.5592,0.039
18501,54.5592,56.0832,0.007
18501,56.0832,57.6072,0.009
18501,57.6072,59.1312,0.007
18501,59.1312,60.6552,0.005
18501,60.6552,62.0268,0.005
18501,62.0268,62.7888,0.0025
18501,62.7888,63.5508,0.014
18501,63.5508,64.3128,4.515
18501,64.3128,65.3796,0.057
18501,65.3796,66.1416,0.151
18501,66.1416,66.9036,0.057
18501,66.9036,67.6656,0.034
18501,67.6656,69.1896,0.0025
18501,69.1896,70.7136,0.009
18501,70.7136,72.2376,0.0025
18501,72.2376,73.7616,0.0025
18501,73.7616,75.01128,1.498
18502,4.66344,5.7912,0.005
18502,5.7912,7.0104,0.0025
18502,7.0104,7.83336,0.01
18502,7.83336,9.00684,0.009
18502,9.00684,10.22604,0.007
18502,10.22604,11.44524,0.005
18502,11.44524,12.66444,0.009
18502,12.66444,14.20368,0.01
18502,14.20368,15.74292,0.005
18502,15.74292,17.28216,0.009
18502,17.28216,18.83664,0.005
18502,18.83664,20.39112,0.005
18502,20.39112,21.9456,0.007
18502,21.9456,23.4696,0.009
18502,23.4696,24.9936,0.009
18502,24.9936,26.5176,0.007
18502,26.5176,28.0416,0.007
