,BHID,FROM,TO,AU_AVG_GT
135124,18455,87.7824,89.3064,0.014
135125,18455,89.3064,90.8304,0.012
135126,18455,90.8304,92.38488,0.009
135127,18455,92.38488,93.93936,0.009
135128,18455,93.93936,95.49384,0.0025
135129,18455,95.49384,96.83496,0.003
135130,18455,96.83496,98.28276,0.009
135131,18455,98.28276,99.73056,0.009
135132,18455,99.73056,100.8126,0.005
135133,18455,100.8126,101.71176,0.003
135134,18455,101.71176,103.20528,0.005
135135,18455,103.20528,104.6988,0.005
135136,18455,104.6988,106.19232,0.009
135137,18455,106.19232,107.68584,0.009
135138,18455,107.68584,109.17936,0.012
135139,18455,109.17936,110.67288,0.012
135140,18455,110.67288,112.1664,0.01
135141,18455,112.1664,113.6904,0.015
135142,18455,113.6904,115.2144,0.021
135143,18455,115.2144,116.7384,0.01
135144,18455,116.7384,117.56136,0.015
135145,18455,117.56136,119.1768,0.01
135146,18455,119.1768,120.79224,0.01
135147,18455,120.79224,121.41708,0.041
135148,18455,121.41708,122.65152,0.014
135149,18455,122.65152,123.87072,0.015
135150,18455,123.87072,125.08992,0.009
135151,18455,125.08992,126.4158,0.01
135152,18455,126.4158,127.74168,0.012
135153,18455,127.74168,128.96088,0.014
135154,18455,128.96088,130.48488,0.012
135155,18455,130.48488,132.00888,0.014
135156,18455,132.00888,133.09092,0.014
135157,18455,133.09092,134.32536,0.014
135158,18455,134.32536,135.5598,0.015
135159,18455,135.5598,136.79424,0.015
135160,18455,136.79424,138.01344,0.015
135161,18456,11.5824,12.86256,0.17
135162,18456,12.86256,14.14272,0.05
135163,18456,14.14272,15.42288,0.021
135164,18456,15.42288,16.70304,0.009
135165,18456,16.70304,17.9832,0.003
135166,18456,17.9832,19.5072,0.007
135167,18456,19.5072,21.0312,0.009
135168,18456,21.0312,22.5552,0.012
135169,18456,22.5552,24.0792,0.005
135170,18456,24.0792,25.6032,0.005
135171,18456,25.6032,26.8224,0.003
135172,18456,26.8224,28.14828,0.003
135173,18456,28.14828,29.47416,0.003
135174,18456,29.47416,30.81528,0.009
135175,18456,30.81528,32.1564,0.009
135176,18456,32.1564,33.528,0.003
135177,18456,33.528,34.88436,0.009
135178,18456,34.88436,36.4236,0.017
135179,18456,36.4236,37.96284,0.034
135180,18456,37.96284,39.50208,0.012
135181,18456,39.50208,41.04132,0.01
135182,18456,41.04132,41.7576,0.003
135183,18456,41.7576,42.9768,0.01
135184,18456,42.9768,44.0436,0.014
135185,18456,44.0436,45.1104,0.017
135186,18456,45.1104,46.07052,0.051
135187,18456,46.07052,47.21352,0.051
135188,18456,47.21352,48.52416,0.017
135189,18456,48.52416,49.85004,0.034
135190,18456,49.85004,50.17008,2.373
135191,18456,50.17008,51.22164,0.972
135192,18456,51.22164,51.84648,0.017
135193,18456,51.84648,52.7304,0.156
135194,18456,52.7304,53.34,14.577
135195,18456,53.34,54.2544,0.034
135196,18456,54.2544,55.3212,0.034
135197,18456,55.3212,56.388,0.034
135198,18456,56.388,56.9976,4.929
135199,18457,16.1544,17.145,0.003
135200,18457,17.145,18.1356,0.009
135201,18457,18.1356,18.8976,0.026
135202,18457,18.8976,20.4216,0.005
135203,18457,20.4216,21.9456,0.01
135204,18457,21.9456,23.4696,0.003
135205,18457,23.4696,24.9936,0.003
135206,18457,24.9936,26.5176,0.005
135207,18457,26.5176,28.0416,0.009
135208,18457,28.0416,29.5656,0.003
135209,18457,29.5656,30.7848,0.009
135210,18457,30.7848,32.004,0.01
135211,18457,32.004,33.2232,0.01
135212,18457,33.2232,34.4424,0.007
135213,18457,34.4424,35.2044,0.026
135214,18457,35.2044,36.75888,0.021
135215,18457,36.75888,38.31336,0.017
135216,18457,38.31336,39.86784,0.018
135217,18457,39.86784,41.42232,0.009
135218,18457,41.42232,42.9768,0.009
135219,18457,42.9768,44.5008,0.024
135220,18457,44.5008,45.2628,3.165
135221,18457,45.2628,46.7868,0.062
135222,18457,46.7868,48.3108,0.019
135223,18457,48.3108,49.8348,0.01
135224,18457,49.8348,51.3588,0.003
135225,18457,51.3588,52.8828,0.003
135226,18457,52.8828,54.4068,0.009
135227,18457,54.4068,55.9308,0.014
135228,18457,55.9308,57.4548,0.009
135229,18457,57.4548,58.9788,0.005
135230,18457,58.9788,60.5028,0.003
135231,18457,60.5028,62.0268,0.003
135232,18457,62.0268,63.5508,0.003
135233,18457,63.5508,65.0748,0.003
135234,18457,65.0748,66.5988,0.003
135235,18457,66.5988,68.1228,0.003
135236,18457,68.1228,69.6468,0.003
135237,18457,69.6468,71.1708,0.003
135238,18457,71.1708,72.6948,0.003
135239,18457,72.6948,74.18832,0.003
135240,18457,74.18832,75.40752,0.026
135241,18457,75.40752,76.62672,0.026
135242,18457,76.62672,77.84592,0.026
135243,18457,77.84592,79.06512,0.026
135244,18457,79.06512,80.28432,0.026
135245,18457,80.28432,81.8388,0.003
135246,18457,81.8388,83.39328,0.003
135247,18457,83.39328,84.94776,0.003
135248,18457,84.94776,86.50224,0.003
135249,18457,86.50224,88.0872,0.003
135250,18457,88.0872,89.67216,0.005
135251,18457,89.67216,90.93708,0.026
135252,18457,90.93708,92.202,0.026
135253,18457,92.202,92.99448,0.065
135254,18458,10.24128,11.33856,0.014
135255,18458,11.33856,12.43584,0.012
135256,18458,12.43584,13.5636,0.012
135257,18458,13.5636,14.6304,0.015
135258,18458,14.6304,15.6972,0.014
135259,18458,15.6972,16.764,0.015
135260,18458,16.764,17.6784,0.026
135261,18458,17.6784,18.4404,0.026
135262,18458,18.4404,19.41576,1.865
135263,18458,19.41576,20.39112,1.534
135264,18458,20.39112,21.39696,2.498
135265,18458,21.39696,22.41804,0.027
135266,18458,22.41804,23.4696,0.014
135267,18458,23.4696,24.2316,0.036
135268,18458,24.2316,24.9936,0.093
135269,18458,24.9936,25.9842,1.31
135270,18458,25.9842,26.8224,0.186
135271,18458,26.8224,27.7368,0.036
135272,18458,27.7368,28.6512,0.01
135273,18458,28.6512,29.5656,0.026
135274,18458,29.5656,30.48,0.026
135275,18458,30.48,31.3944,0.017
135276,18458,31.3944,32.3088,0.01
135277,18458,32.3088,33.2232,0.026
135278,18458,33.2232,34.1376,0.026
135279,18458,34.1376,35.052,0.026
135280,18458,35.052,35.9664,0.026
135281,18458,35.9664,36.8808,0.026
135282,18458,36.8808,37.7952,0.01
135283,18458,37.7952,38.7096,0.026
135284,18458,38.7096,39.624,0.026
135285,18458,39.624,40.5384,0.07
135286,18458,40.5384,41.7576,0.012
135287,18458,41.7576,43.1292,0.009
135288,18458,43.1292,44.5008,0.038
135289,18458,44.5008,45.4152,0.043
135290,18458,45.4152,46.9392,0.029
135291,18458,46.9392,48.4632,0.024
135292,18458,48.4632,49.9872,0.022
135293,18458,49.9872,51.5112,0.019
135294,18458,51.5112,53.0352,0.017
135295,18458,53.0352,54.483,0.017
135296,18458,54.483,55.9308,0.015
135297,18458,55.9308,57.3786,0.017
135298,18458,57.3786,58.8264,0.017
135299,18458,58.8264,60.198,0.015
135300,18458,60.198,61.5696,0.029
135301,18458,61.5696,62.484,0.07
135302,18458,62.484,63.7032,0.019
135303,18458,63.7032,64.8462,0.021
135304,18458,64.8462,65.9892,0.022
135305,18459,20.45208,21.1836,0.038
135306,18459,21.1836,21.7932,4.116
135307,18459,21.7932,23.1648,0.029
135308,18459,23.1648,23.7744,0.489
135309,18459,23.7744,24.384,2.117
135310,18459,24.384,25.7556,0.343
135311,18459,25.7556,26.3652,4.781
135312,18459,26.3652,27.7368,0.043
135313,18459,27.7368,29.0322,0.019
135314,18459,29.0322,30.3276,0.019
135315,18459,30.3276,31.623,0.021
135316,18459,31.623,32.9184,0.015
135317,18459,32.9184,33.6804,0.017
135318,18459,33.6804,34.4424,0.034
135319,18459,34.4424,35.2044,1.783
135320,18459,35.2044,35.9664,2.109
135321,18459,35.9664,37.4904,0.084
135322,18459,37.4904,39.0144,0.031
135323,18459,39.0144,40.5384,0.036
135324,18459,40.5384,42.0624,0.034
135325,18459,42.0624,43.434,0.033
135326,18459,43.434,44.8056,0.029
135327,18459,44.8056,45.4152,0.11
135328,18459,45.4152,46.68012,0.029
135329,18459,46.68012,47.96028,0.024
135330,18459,47.96028,49.24044,0.014
135331,18459,49.24044,50.53584,0.017
135332,18459,50.53584,51.83124,0.019
135333,18459,51.83124,53.12664,0.015
135334,18459,53.12664,54.42204,0.01
135335,18459,54.42204,55.73268,0.009
135336,18459,55.73268,56.81472,0.01
135337,18459,56.81472,57.912,0.01
135338,18459,57.912,58.88736,0.086
135339,18459,58.88736,59.8932,1.848
135340,18459,59.8932,60.91428,0.18
135341,18459,60.91428,61.5696,0.051
135422,18460,11.06424,12.192,0.022
135423,18460,12.192,13.335,0.022
135424,18460,13.335,14.6304,0.014
135425,18460,14.6304,15.89532,0.014
135426,18460,15.89532,17.16024,0.007
135427,18460,17.16024,18.22704,0.024
135428,18460,18.22704,19.37004,0.067
135429,18460,19.37004,20.77212,0.01
135430,18460,20.77212,22.18944,0.005
135431,18460,22.18944,23.59152,0.029
135432,18460,23.59152,24.9936,0.003
135433,18460,24.9936,26.38044,0.003
135434,18460,26.38044,27.82824,0.003
135435,18460,27.82824,29.2608,0.031
135436,18460,29.2608,30.48,0.003
135437,18460,30.48,31.6992,0.003
135438,18460,31.6992,32.9184,0.003
135439,18460,32.9184,34.1376,0.003
135440,18460,34.1376,35.3568,0.003
135441,18460,35.3568,36.576,0.003
135442,18460,36.576,37.61232,0.026
135443,18460,37.61232,38.2524,0.13
135444,18460,38.2524,38.862,4.929
135445,18460,38.862,39.624,0.074
135446,18460,39.624,40.49268,0.05
135447,18460,40.49268,41.36136,0.026
135448,18460,41.36136,42.3672,0.026
135449,18460,42.3672,43.8912,0.003
135450,18460,43.8912,45.4152,0.003
135451,18460,45.4152,46.9392,0.003
135452,18460,46.9392,48.4632,0.003
135453,18460,48.4632,49.9872,0.003
135454,18460,49.9872,51.5112,0.003
135455,18460,51.5112,53.0352,0.003
135456,18460,53.0352,54.5592,0.003
135457,18460,54.5592,56.0832,0.003
135458,18460,56.0832,57.6072,0.007
135459,18460,57.6072,59.1312,0.003
135460,18460,59.1312,60.5028,0.003
135461,18460,60.5028,61.8744,0.045
135462,18460,61.8744,62.484,15.06
135463,18460,62.484,64.008,0.003
135464,18460,64.008,65.2272,0.009
135465,18460,65.2272,66.4464,0.014
135466,18460,66.4464,67.6656,0.021
135467,18460,67.6656,68.8848,0.014
135468,18460,68.8848,69.7992,0.05
135469,18460,69.7992,70.7898,0.05
135470,18460,70.7898,71.7804,0.05
135471,18460,71.7804,72.5424,0.026
135472,18460,72.5424,73.4568,0.05
135473,18460,73.4568,74.3712,0.033
135474,18460,74.3712,75.2856,0.05
135475,18460,75.2856,76.2,0.159
135476,18460,76.2,77.4192,0.05
135477,18460,77.4192,78.6384,0.026
135478,18460,78.6384,79.8576,0.135
135479,18460,79.8576,80.772,0.41
135480,18460,80.772,81.9912,0.089
135481,18460,81.9912,82.9056,0.07
135482,18460,82.9056,83.82,0.094
135483,18460,83.82,84.7344,1.078
135484,18460,84.7344,85.63356,0.06
135485,18460,85.63356,86.34984,0.555
135486,18460,86.34984,87.11184,0.086
135487,18460,87.11184,88.0872,0.07
135488,18460,88.0872,89.3064,0.021
135489,18460,89.3064,90.3732,0.01
135490,18460,90.3732,91.44,0.012
135491,18460,91.44,92.0496,1.416
135492,18460,92.0496,93.32976,0.017
135493,18460,93.32976,94.60992,0.003
135494,18460,94.60992,95.89008,0.003
135495,18460,95.89008,97.17024,0.003
135496,18460,97.17024,98.4504,0.029
135497,18460,98.4504,99.3648,0.05
135498,18460,99.3648,99.9744,1.601
135499,18460,99.9744,101.1936,0.003
135500,18460,101.1936,102.4128,0.003
135501,18460,102.4128,103.632,0.003
135502,18460,103.632,104.8512,0.003
135503,18460,104.8512,106.0704,0.005
135504,18460,106.0704,107.2896,0.005
135505,18460,107.2896,108.5088,0.009
135506,18460,108.5088,109.728,0.009
135507,18460,109.728,110.6424,5.755
135508,18460,110.6424,111.5568,0.06
135509,18460,111.5568,112.1664,11.59
135510,18460,112.1664,113.0808,0.23
135511,18460,113.0808,113.9952,2.239
135512,18460,113.9952,114.9096,0.55
135513,18460,114.9096,116.1288,0.286
135514,18460,116.1288,117.0432,2.649
135515,18460,117.0432,118.5672,0.015
135516,18460,118.5672,120.0912,0.009
135517,18460,120.0912,121.6152,0.005
135518,18460,121.6152,123.1392,0.003
135519,18460,123.1392,124.6632,0.003
135520,18460,124.6632,126.1872,0.007
135521,18460,126.1872,127.65024,0.007
135522,18460,127.65024,129.02184,0.003
135523,18460,129.02184,130.39344,0.007
135524,18460,130.39344,131.91744,0.017
135525,18460,131.91744,133.44144,0.01
135526,18460,133.44144,134.96544,0.012
135527,18460,134.96544,136.48944,0.01
135528,18460,136.48944,138.01344,0.009
135529,18461,10.33272,11.2776,0.024
135530,18461,11.2776,12.192,0.021
135531,18461,12.192,13.716,0.021
135532,18461,13.716,15.24,0.019
135533,18461,15.24,16.764,0.065
135534,18461,16.764,18.288,0.06
135535,18461,18.288,19.812,0.043
135536,18461,19.812,21.336,0.045
135537,18461,21.336,22.86,0.034
135538,18461,22.86,24.384,0.033
135539,18461,24.384,25.81656,0.045
135540,18461,25.81656,26.39568,0.026
135541,18461,26.39568,27.2796,0.026
135542,18461,27.2796,28.4988,0.029
135543,18461,28.4988,30.0228,0.031
135544,18461,30.0228,31.5468,0.027
135545,18461,31.5468,33.0708,0.026
135546,18461,33.0708,34.5948,0.022
135547,18461,34.5948,36.1188,0.031
135548,18461,36.1188,37.6428,0.031
135549,18461,37.6428,38.4048,0.026
135550,18461,38.4048,39.1668,1.584
135551,18461,39.1668,39.9288,0.05
135552,18461,39.9288,40.5384,0.69
135553,18461,40.5384,41.4528,3.59
135554,18461,41.4528,42.9768,0.026
135555,18461,42.9768,43.7388,0.019
135556,18461,43.7388,44.3484,0.017
135557,18461,44.3484,45.2628,0.022
135558,18461,45.2628,46.7868,0.026
135559,18461,46.7868,48.3108,0.017
135560,18461,48.3108,49.8348,0.038
135561,18461,49.8348,51.3588,0.022
135562,18461,51.3588,51.816,0.021
135563,18461,51.816,52.578,0.082
135564,18461,52.578,53.34,0.05
135565,18461,53.34,54.102,0.026
135566,18461,54.102,54.7116,0.026
135567,18461,54.7116,55.626,0.627
135568,18461,55.626,56.388,0.12
135569,18461,56.388,57.15,0.279
135570,18461,57.15,57.912,0.026
135571,18461,57.912,58.674,0.026
135572,18461,58.674,59.436,0.07
135573,18461,59.436,60.3504,0.363
135574,18461,60.3504,60.96,0.026
135575,18461,60.96,61.722,0.252
135576,18461,61.722,62.484,0.026
135577,18462,8.96112,10.0584,0.026
135578,18462,10.0584,10.9728,0.098
135579,18462,10.9728,11.8872,0.509
135580,18462,11.8872,12.8016,0.026
135581,18462,12.8016,13.716,0.026
135582,18462,13.716,14.6304,
135583,18462,14.6304,15.5448,0.026
135584,18462,15.5448,16.4592,0.026
135585,18462,16.4592,17.3736,0.074
135586,18462,17.3736,18.288,0.039
135587,18462,18.288,19.2024,0.046
135588,18462,19.2024,20.1168,0.029
135589,18462,20.1168,21.0312,0.026
135590,18462,21.0312,21.9456,0.099
135591,18462,21.9456,22.86,0.026
135592,18462,22.86,23.7744,0.026
135593,18462,23.7744,24.6888,
135594,18462,24.6888,25.6032,0.11
135595,18462,25.6032,26.5176,3.219
135596,18462,26.5176,27.55392,0.06
135597,18462,27.55392,28.60548,0.026
135598,18462,28.60548,29.76372,0.05
135599,18462,29.76372,30.92196,0.026
135600,18462,30.92196,32.09544,1.405
135601,18462,32.09544,33.00984,7.056
135602,18462,33.00984,33.80232,1.69
135603,18462,33.80232,34.5948,0.05
135604,18462,34.5948,35.6616,0.087
135605,18462,35.6616,36.576,0.026
135606,18462,36.576,37.4904,0.026
135607,18462,37.4904,38.4048,0.026
135608,18462,38.4048,39.3192,0.036
135609,18462,39.3192,40.2336,0.026
135610,18462,40.2336,41.148,0.026
135611,18462,41.148,42.0624,0.026
135612,18462,42.0624,42.9768,0.026
135613,18462,42.9768,43.8912,0.039
135614,18462,43.8912,44.8056,0.079
135615,18462,44.8056,45.72,0.026
135616,18462,45.72,46.6344,0.149
135617,18462,46.6344,47.5488,0.06
135618,18462,47.5488,48.4632,0.026
135619,18462,48.4632,49.3776,0.026
135620,18462,49.3776,50.292,0.192
135621,18462,50.292,51.2064,0.026
135622,18462,51.2064,52.1208,0.026
135623,18462,52.1208,53.0352,0.405
135624,18462,53.0352,53.9496,0.026
135625,18462,53.9496,54.864,0.026
135626,18462,54.864,55.7784,0.026
135627,18462,55.7784,56.6928,0.026
135628,18462,56.6928,57.6072,0.026
135629,18462,57.6072,58.5216,0.026
135630,18462,58.5216,59.436,0.026
135631,18462,59.436,60.0456,1.046
135632,18462,60.0456,60.6552,0.861
135633,18462,60.6552,61.2648,0.19
135634,18462,61.2648,62.6364,0.026
135635,18462,62.6364,64.008,0.026
135636,18462,64.008,64.9224,0.026
135637,18462,64.9224,65.8368,0.026
135638,18462,65.8368,67.056,0.026
135639,18462,67.056,68.2752,0.026
135640,18462,68.2752,69.44868,0.026
135641,18462,69.44868,70.4088,0.026
135642,18462,70.4088,71.3232,1.037
135643,18462,71.3232,72.2376,0.807
135644,18462,72.2376,73.152,0.026
135645,18462,73.152,74.0664,0.026
135646,18462,74.0664,74.9808,
135647,18462,74.9808,75.8952,0.994
135648,18462,75.8952,76.8096,
135649,18462,76.8096,77.724,0.07
135650,18462,77.724,78.9432,0.026
135651,18462,78.9432,80.1624,0.999
135652,18462,80.1624,81.0768,0.055
135653,18462,81.0768,82.0674,0.026
135654,18462,82.0674,83.058,0.295
135655,18462,83.058,84.00288,2.074
135656,18462,84.00288,84.97824,1.685
135657,18462,84.97824,85.77072,0.499
135658,18462,85.77072,86.38032,7.455
135659,18462,86.38032,87.1728,0.24
135660,18462,87.1728,88.0872,0.026
135661,18462,88.0872,89.0016,0.178
135662,18462,89.0016,89.916,0.026
135663,18462,89.916,90.8304,0.026
135664,18462,90.8304,91.7448,0.026
135665,18462,91.7448,92.6592,0.026
135666,18462,92.6592,93.5736,0.026
135667,18462,93.5736,94.488,0.281
135668,18462,94.488,96.012,0.007
135669,18462,96.012,97.536,0.015
135670,18462,97.536,99.06,0.005
135671,18462,99.06,100.584,0.003
135672,18462,100.584,102.108,0.003
135673,18462,102.108,103.3272,0.005
135674,18462,103.3272,104.5464,0.003
135675,18462,104.5464,105.7656,0.003
135676,18462,105.7656,106.9848,0.003
135677,18462,106.9848,108.204,0.003
135678,18462,108.204,109.4232,0.007
135679,18462,109.4232,110.6424,0.007
135680,18463,4.572,6.096,0.017
135681,18463,6.096,7.62,0.022
135682,18463,7.62,9.144,0.015
135683,18463,9.144,10.668,0.01
135684,18463,10.668,12.192,0.017
135685,18463,12.192,13.716,0.015
135686,18463,13.716,15.24,0.015
135687,18463,15.24,16.002,3.026
135688,18463,16.002,17.526,2.335
135689,18463,17.526,19.05,0.015
135690,18463,19.05,20.574,0.022
135691,18463,20.574,21.4884,0.132
135692,18463,21.4884,22.7076,67.925
135693,18463,22.7076,24.0792,0.075
135694,18463,24.0792,25.6032,0.026
135695,18463,25.6032,27.1272,0.024
135696,18463,27.1272,28.6512,0.021
135697,18463,28.6512,30.1752,0.021
135698,18463,30.1752,31.6992,0.022
135699,18463,31.6992,33.2232,0.019
135700,18463,33.2232,34.4424,0.021
135701,18463,34.4424,35.052,0.084
135702,18463,35.052,36.576,0.01
135703,18463,36.576,38.1,0.015
135704,18463,38.1,39.624,0.022
135705,18463,39.624,41.148,0.029
135706,18463,41.148,42.672,0.024
135707,18463,42.672,44.196,0.026
135708,18463,44.196,45.72,0.021
135709,18463,45.72,47.244,0.026
135710,18463,47.244,48.768,0.082
135711,18463,48.768,50.292,0.021
135712,18463,50.292,51.816,0.026
135713,18463,51.816,53.34,0.017
135714,18463,53.34,54.864,0.009
135715,18463,54.864,56.388,0.01
135716,18463,56.388,57.912,0.017
135717,18463,57.912,59.436,0.014
135718,18463,59.436,60.96,0.017
135719,18463,60.96,62.484,0.022
135720,18463,62.484,64.008,0.01
135721,18463,64.008,65.532,0.0025
135722,18463,65.532,67.056,0.005
135723,18463,67.056,68.58,0.014
135724,18463,68.58,70.104,0.031
135725,18463,70.104,71.628,0.065
135726,18463,71.628,73.152,0.012
135727,18463,73.152,74.676,0.01
135728,18463,74.676,76.2,0.012
135729,18463,76.2,77.724,0.019
135730,18463,77.724,79.248,0.029
135731,18463,79.248,80.1624,0.017
135732,18463,80.1624,81.0768,0.029
135733,18463,81.0768,81.6864,0.075
135734,18463,81.6864,83.2104,0.022
135735,18463,83.2104,84.4296,0.017
135736,18463,84.4296,85.344,0.014
135737,18463,85.344,86.868,0.01
135738,18463,86.868,88.0872,0.01
135739,18463,88.0872,89.0016,0.009
135740,18463,89.0016,90.5256,0.015
135741,18463,90.5256,91.2876,0.029
135742,18463,91.2876,91.8972,0.058
135743,18463,91.8972,93.4212,0.015
135744,18463,93.4212,94.9452,0.015
135745,18463,94.9452,95.8596,0.087
135746,18463,95.8596,97.3836,0.022
135747,18463,97.3836,98.9076,0.026
135748,18463,98.9076,100.4316,0.029
135749,18463,100.4316,101.9556,0.01
135750,18463,101.9556,103.4796,0.012
135751,18463,103.4796,105.0036,0.0255
135752,18463,105.0036,106.5276,0.005
135753,18463,106.5276,108.0516,0.005
135754,18463,108.0516,109.5756,0.0255
135755,18463,109.5756,111.0996,0.0255
135756,18463,111.0996,112.6236,0.0255
135757,18463,112.6236,113.9952,0.0255
135758,18464,7.4676,8.6868,0.003
135759,18464,8.6868,9.906,0.003
135760,18464,9.906,10.9728,0.003
135761,18464,10.9728,11.8872,0.026
135762,18464,11.8872,12.8016,0.075
135763,18464,12.8016,13.716,0.026
135764,18464,13.716,14.6304,0.05
135765,18464,14.6304,15.5448,0.07
135766,18464,15.5448,16.764,0.081
135767,18464,16.764,18.01368,0.026
135768,18464,18.01368,19.26336,0.003
135769,18464,19.26336,20.51304,0.003
135770,18464,20.51304,21.76272,0.003
135771,18464,21.76272,23.0124,0.003
135772,18464,23.0124,24.27732,0.01
135773,18464,24.27732,25.23744,0.003
135774,18464,25.23744,26.45664,0.003
135775,18464,26.45664,27.69108,0.003
135776,18464,27.69108,28.60548,0.01
135777,18464,28.60548,30.14472,0.003
