,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT,_id0
595,69493,14342,154.62504,155.23464,0.086,595
596,69494,14342,156.91104,158.40456,0.086,596
597,69495,14342,164.16528,164.53104,0.069,597
598,69496,14342,172.5168,174.0408,0.069,598
599,69497,14342,174.0408,175.38192,0.137,599
600,69498,14342,189.2808,190.5,0.069,600
601,69499,14342,202.9968,204.3684,0.069,601
602,69500,14342,204.3684,204.76464,2.177,602
603,69501,14342,204.76464,206.0448,0.069,603
604,69502,14342,206.0448,206.53248,0.086,604
605,69503,14342,206.53248,206.9592,51.72,605
606,69504,14342,206.9592,207.59928,0.12,606
607,69505,14342,212.1408,212.7504,0.24,607
608,69506,14342,212.7504,213.0552,20.383,608
609,69507,14342,213.0552,214.7316,0.086,609
610,69508,14342,221.2848,222.29064,0.069,610
611,69509,14342,224.3328,225.8568,0.086,611
612,69510,14342,229.24008,230.18496,0.069,612
613,69511,14342,238.0488,239.5728,0.017,613
614,69512,14342,239.5728,241.0968,0.137,614
615,69513,14342,241.0968,242.6208,0.017,615
616,69514,14342,242.6208,244.1448,0.103,616
617,69515,14342,244.1448,244.81536,0.017,617
618,69516,14342,248.7168,249.35688,0.189,618
619,69517,14342,249.35688,249.84456,0.086,619
620,69518,14342,249.84456,250.3932,0.086,620
621,69519,14342,250.3932,251.03328,0.003,621
622,69520,14342,251.03328,251.58192,0.003,622
623,69521,14342,251.58192,252.19152,0.003,623
624,69522,14342,252.19152,252.46584,0.003,624
625,69523,14342,252.46584,253.95936,0.003,625
626,69524,14342,253.95936,254.8128,0.003,626
627,69525,14342,257.12928,258.43992,0.103,627
628,69526,14342,258.43992,258.95808,0.103,628
629,69527,14342,258.95808,259.3848,0.206,629
630,69528,14342,259.3848,260.604,0.034,630
631,69529,14342,268.5288,270.0528,0.003,631
632,69530,14342,277.6728,278.49576,0.086,632
633,69531,14342,278.49576,278.92248,0.583,633
634,69532,14342,278.92248,279.9588,0.017,634
635,69533,14342,283.7688,285.2928,0.003,635
636,69534,14342,291.3888,292.9128,0.003,636
637,69535,14342,303.03216,304.40376,0.003,637
638,69536,14342,304.40376,304.89144,0.017,638
639,69537,14342,311.2008,312.7248,0.206,639
640,69538,14342,312.7248,313.4868,0.003,640
641,69539,14342,329.24496,330.03744,0.003,641
642,69540,14342,340.1568,341.6808,0.003,642
643,69541,14342,343.2048,343.60104,0.003,643
644,69542,14342,349.3008,350.8248,0.017,644
645,69543,14342,355.3968,356.9208,0.003,645
646,69544,14342,360.82224,361.4928,0.034,646
647,69545,14342,369.8748,371.3988,0.017,647
648,69546,14342,373.6848,375.2088,0.003,648
649,69547,14342,375.2088,375.57456,0.034,649
650,69548,14342,375.57456,376.1232,0.003,650
651,69549,14342,376.1232,376.36704,0.003,651
652,69550,14342,376.36704,377.58624,0.017,652
653,69551,14342,377.58624,379.11024,0.003,653
654,69552,14342,382.2192,382.8288,0.003,654
655,69553,14342,395.0208,396.5448,0.034,655
656,69554,14342,407.2128,408.7368,0.017,656
657,69555,14342,413.3088,414.8328,0.003,657
658,69556,14343,15.42288,15.6972,0.003,658
659,69557,14343,16.58112,16.88592,0.017,659
660,69558,14343,19.2024,19.3548,0.017,660
661,69559,14343,22.28088,22.64664,0.003,661
662,69560,14343,23.04288,23.28672,0.003,662
663,69561,14343,28.6512,28.956,0.017,663
664,69562,14343,32.33928,32.58312,0.086,664
665,69563,14343,34.56432,34.83864,0.017,665
666,69564,14343,36.94176,37.338,0.154,666
667,69565,14343,38.95344,39.19728,0.003,667
668,69566,14343,39.624,39.86784,0.003,668
669,69567,14343,41.51376,41.78808,0.154,669
670,69568,14343,53.34,53.52288,0.003,670
671,69569,14343,58.88736,59.07024,0.003,671
672,69570,14343,61.78296,61.90183,0.017,672
673,69571,14343,64.67856,66.62928,0.003,673
674,69572,14343,67.5132,67.69608,0.003,674
675,69573,14343,69.98208,70.22592,0.003,675
676,69574,14343,71.87184,71.99376,0.003,676
677,69575,14343,77.38872,77.5716,0.003,677
678,69576,14343,79.248,79.43088,0.24,678
679,69577,14343,79.79664,79.97952,0.034,679
680,69578,14343,83.02752,83.24088,0.003,680
681,69579,14343,86.74608,86.89848,0.003,681
682,69580,14343,89.33688,89.51976,0.003,682
683,69581,14343,97.62744,97.77984,0.003,683
684,69582,14343,98.78568,98.96856,0.069,684
685,69583,14343,113.26368,113.47704,0.003,685
686,69584,14343,113.47704,115.062,0.003,686
687,69585,14343,115.062,116.55552,0.003,687
688,69586,14343,116.55552,118.01856,0.003,688
689,69587,14343,118.01856,119.3292,0.017,689
690,69588,14343,121.70664,121.92,0.003,690
691,69589,14343,129.11328,129.54,0.003,691
692,69590,14343,140.39088,140.57376,0.103,692
693,69591,14343,143.62176,143.80464,0.017,693
694,69592,14343,147.00504,148.1328,0.003,694
695,69593,14343,150.114,150.2664,0.003,695
696,69594,14343,166.2684,166.54272,0.003,696
697,69595,14343,174.86376,175.04664,0.003,697
698,69596,14343,185.4708,185.71464,0.003,698
699,69597,14343,186.62904,186.81192,0.003,699
700,69598,14343,186.9948,187.20816,0.003,700
701,69599,14343,187.452,187.7568,0.003,701
702,69600,14343,193.8528,194.03568,0.874,702
703,69601,14343,203.33208,203.7588,0.003,703
704,69602,14343,203.7588,204.0636,0.003,704
705,69603,14343,207.90408,208.05648,0.003,705
706,69604,14343,209.12328,210.49488,0.017,706
707,69605,14343,210.49488,212.01888,0.003,707
708,69606,14343,212.01888,212.2932,0.003,708
709,69607,14343,212.2932,213.8172,0.003,709
710,69608,14344,12.07008,12.28344,0.003,710
711,69609,14344,14.72184,14.9352,0.003,711
712,69610,14344,24.0792,24.29256,0.003,712
713,69611,14344,26.9748,27.15768,0.026,713
714,69612,14344,27.432,27.7368,0.003,714
715,69613,14344,27.95016,28.194,0.003,715
716,69614,14344,29.68752,29.93136,0.003,716
717,69615,14344,33.8328,34.04616,0.003,717
718,69616,14344,34.83864,35.08248,0.003,718
719,69617,14344,39.0144,39.34968,0.003,719
720,69618,14344,41.94048,42.18432,0.003,720
721,69619,14344,46.3296,46.9392,0.003,721
722,69620,14344,46.9392,47.5488,0.003,722
723,69621,14344,47.5488,48.1584,0.003,723
724,69622,14344,56.66232,56.9976,0.003,724
725,69623,14344,74.0664,74.676,0.003,725
726,69624,14344,75.438,75.8952,0.017,726
727,69625,14344,76.74864,77.48016,0.069,727
728,69626,14344,77.90688,78.12024,0.017,728
729,69627,14344,80.58912,80.86344,0.24,729
730,69628,14344,81.8388,82.1436,0.003,730
731,69629,14344,85.55736,87.1728,0.003,731
732,69630,14344,87.1728,88.94064,0.017,732
733,69631,14344,92.38488,92.93352,38.349,733
734,69632,14344,94.60992,96.3168,1.783,734
735,69633,14344,96.3168,97.536,0.017,735
736,69634,14344,119.26824,120.06072,0.003,736
737,69635,14344,122.34672,122.92584,0.003,737
738,69636,14344,123.07824,124.48032,0.003,738
739,69637,14344,124.48032,125.8824,0.003,739
740,69638,14344,125.8824,126.492,0.017,740
741,69639,14344,126.492,127.07112,0.003,741
742,69640,14344,129.90576,131.42976,0.003,742
743,69641,14344,132.8928,134.4168,0.003,743
744,69642,14344,135.84936,137.22096,0.003,744
745,69643,14344,146.4564,146.82216,0.003,745
746,69644,14344,148.52904,148.83384,0.003,746
747,69645,14344,149.47392,150.44928,0.003,747
748,69646,14344,151.24176,151.91232,0.003,748
749,69647,14344,154.2288,154.74696,0.003,749
750,69648,14344,155.96616,156.33192,0.017,750
751,69649,14344,160.3248,160.782,0.003,751
752,69650,14344,160.782,161.30016,0.003,752
753,69651,14344,163.86048,165.29304,0.003,753
754,69652,14344,166.66464,167.4876,0.003,754
755,69653,14344,167.4876,167.7924,1.56,755
756,69654,14344,170.65752,170.96232,0.069,756
757,69655,14344,172.15104,172.212,0.069,757
758,69656,14344,175.01616,175.26,0.003,758
759,69657,14344,181.99608,182.51424,0.003,759
760,69658,14344,184.12968,184.404,0.003,760
761,69659,14344,186.87288,187.11672,0.003,761
762,69660,14344,187.97016,188.214,0.034,762
763,69661,14344,189.67704,190.37808,0.003,763
764,69662,14344,194.4624,195.46824,0.069,764
765,69663,14344,195.46824,196.01688,0.703,765
766,69664,14344,196.01688,196.62648,0.086,766
767,69665,14344,196.62648,197.358,0.24,767
768,69666,14344,197.358,198.02856,0.926,768
769,69667,14344,198.02856,198.882,0.171,769
770,69668,14344,198.882,199.9488,0.086,770
771,69669,14344,199.9488,200.28408,0.017,771
772,69670,14344,201.56424,202.05192,0.034,772
773,69671,14344,202.9968,203.69784,0.069,773
774,69672,14344,203.69784,204.39888,0.206,774
775,69673,14344,204.39888,205.09992,0.017,775
776,69674,14344,207.23352,207.69072,0.003,776
777,69675,14344,214.03056,214.5792,0.103,777
778,69676,14344,216.59088,216.83472,0.003,778
779,69677,14344,220.09608,220.73616,0.003,779
780,69678,14344,220.73616,221.2848,0.003,780
781,69679,14344,221.2848,221.742,0.003,781
782,69680,14344,227.2284,227.50272,0.003,782
783,69681,14344,228.47808,228.72192,0.003,783
784,69682,14344,230.886,232.41,0.003,784
785,69683,14344,233.7816,235.3056,0.003,785
786,69684,14344,240.42624,240.91392,0.034,786
787,69685,14344,241.67592,241.88928,0.086,787
788,69686,14344,241.88928,242.6208,1.474,788
789,69687,14344,244.7544,245.364,2.194,789
790,69688,14344,246.03456,246.30888,0.034,790
791,69689,14344,247.89384,248.35104,1.08,791
792,69690,14344,249.57024,250.3932,0.069,792
793,69691,14344,250.3932,251.03328,0.003,793
794,69692,14344,251.7648,253.16688,0.069,794
795,69693,14344,253.68504,254.29464,0.154,795
796,69694,14344,258.10464,258.53136,0.206,796
797,69695,14344,258.53136,259.3848,0.103,797
798,69696,14344,259.5372,260.54304,0.154,798
799,69697,14344,260.81736,261.03072,0.017,799
800,69698,14344,265.38936,265.96848,0.017,800
801,69699,14344,266.33424,266.60856,0.003,801
802,69700,14344,268.10208,268.986,0.429,802
803,69701,14344,270.99768,271.85112,0.154,803
804,69702,14344,278.22144,278.46528,0.003,804
805,69703,14344,281.23896,282.12288,0.206,805
806,69704,14344,283.3116,283.52496,0.003,806
807,69705,14344,287.4264,288.12744,0.003,807
808,69706,14344,290.26104,291.6936,0.003,808
809,69707,14344,291.6936,293.18712,0.003,809
810,69708,14344,293.18712,294.5892,0.003,810
811,69709,14344,294.5892,296.20464,0.003,811
812,69710,14344,302.0568,303.5808,0.003,812
813,69711,14344,305.1048,306.44592,0.003,813
814,69712,14344,342.16848,343.60104,0.003,814
815,69713,14344,344.97264,346.46616,0.003,815
816,69714,14344,353.1108,353.4156,0.003,816
817,69715,14345,7.3152,7.62,0.003,817
818,69716,14345,9.05256,9.38784,0.003,818
819,69717,14345,9.7536,10.14984,0.003,819
820,69718,14345,20.36064,20.66544,0.003,820
821,69719,14345,23.1648,24.59736,0.003,821
822,69720,14345,25.38984,27.1272,0.003,822
823,69721,14345,28.40736,28.71216,0.003,823
824,69722,14345,31.72968,33.16224,0.003,824
825,69723,14345,37.42944,37.6428,0.003,825
826,69724,14345,38.77056,40.2336,0.003,826
827,69725,14345,40.72128,41.08704,0.003,827
828,69726,14345,43.03776,43.34256,0.003,828
829,69727,14345,43.34256,43.83024,0.069,829
830,69728,14345,43.83024,44.196,0.137,830
831,69729,14345,51.26736,51.816,0.003,831
832,69730,14345,51.816,52.30368,0.003,832
833,69731,14345,52.30368,52.7304,0.003,833
834,69732,14345,55.19928,55.4736,0.003,834
835,69733,14345,87.63,88.17864,0.003,835
836,69734,14345,93.5736,93.96984,0.017,836
837,69735,14345,93.96984,95.03664,0.003,837
838,69736,14345,95.03664,96.3168,0.003,838
839,69737,14345,97.536,97.90176,0.003,839
840,69738,14345,98.9076,99.2124,0.003,840
841,69739,14345,102.7176,102.96144,0.003,841
842,69740,14345,103.11384,104.63784,0.003,842
843,69741,14345,114.20856,114.4524,0.003,843
844,69742,14345,114.63528,116.1288,0.003,844
845,69743,14345,117.56136,118.99392,0.003,845
846,69744,14345,122.56008,123.04776,0.017,846
847,69745,14345,130.4544,130.78968,0.017,847
848,69746,14345,130.78968,131.42976,0.017,848
849,69747,14345,133.35,134.81304,0.003,849
850,69748,14345,136.33704,137.80008,0.003,850
851,69749,14345,141.79296,142.58544,0.154,851
852,69750,14345,143.74368,144.41424,0.874,852
853,69751,14345,163.70808,164.16528,0.017,853
854,69752,14345,165.354,166.4208,0.003,854
855,69753,14345,167.42664,169.4688,0.003,855
856,69754,14345,172.94352,174.31512,0.003,856
857,69755,14345,206.0448,207.5688,0.003,857
858,69756,14345,207.5688,209.0928,0.003,858
859,69757,14345,214.18296,215.61552,0.003,859
860,69758,14345,217.04808,218.48064,0.003,860
861,69759,14345,219.33408,219.63888,0.003,861
862,69760,14345,223.17456,223.63176,0.003,862
863,69761,14345,235.42752,235.79328,0.003,863
864,69762,14345,240.1824,240.4872,0.003,864
865,69763,14345,243.87048,244.26672,0.003,865
866,69764,14345,244.26672,245.6688,0.003,866
867,70647,14400,5.7912,6.5532,0.017,867
868,70648,14400,6.5532,7.4676,0.003,868
869,70649,14400,7.4676,8.59536,0.003,869
870,70650,14400,8.59536,9.4488,0.003,870
871,70651,14400,10.3632,11.7348,0.003,871
872,70652,14400,12.954,14.3256,0.003,872
873,70653,14400,18.71472,20.1168,0.017,873
874,70654,14400,26.85288,28.52928,0.003,874
875,70655,14400,30.84576,32.3088,0.003,875
876,70656,14400,36.4236,37.7952,0.017,876
877,70657,14400,39.1668,39.68496,0.034,877
878,70658,14400,39.68496,40.02024,0.737,878
879,70659,14400,40.02024,40.5384,0.017,879
880,70660,14400,41.81856,43.25112,0.003,880
881,70661,14400,48.64608,50.292,0.003,881
882,70662,14400,50.292,51.60264,0.003,882
883,70663,14400,51.60264,53.12664,0.003,883
884,70664,14400,53.12664,54.52872,0.003,884
885,70665,14400,54.52872,56.02224,0.003,885
886,70666,14400,56.02224,57.42432,0.003,886
887,70667,14400,57.42432,58.2168,0.034,887
888,70668,14400,58.2168,58.55208,0.017,888
889,70669,14400,58.55208,59.7408,0.017,889
890,70670,14400,59.7408,60.59424,0.017,890
891,70671,14400,60.59424,61.05144,0.823,891
892,70672,14400,61.05144,62.484,0.274,892
893,70673,14400,62.484,63.0936,4.234,893
894,70674,14400,63.0936,64.58712,0.017,894
895,70675,14400,64.58712,65.95872,0.003,895
896,70676,14400,65.95872,67.42176,0.003,896
897,70677,14400,67.42176,68.39712,0.003,897
898,70678,14400,68.39712,68.79336,0.017,898
899,70679,14400,68.79336,69.61632,0.003,899
900,70680,14400,69.61632,71.10984,0.017,900
901,70681,14400,71.10984,72.63384,0.003,901
902,70682,14400,72.63384,72.9996,0.017,902
903,70683,14400,72.9996,74.3712,0.017,903
904,70684,14400,74.3712,75.2856,0.034,904
905,70685,14400,75.2856,75.80376,0.309,905
906,70686,14400,75.80376,76.41336,0.017,906
907,70687,14400,76.41336,76.71816,0.017,907
908,70688,14400,76.71816,77.63256,0.017,908
909,70689,14400,77.63256,79.00416,0.017,909
910,70690,14400,79.00416,79.43088,0.103,910
911,70691,14400,79.43088,80.37576,0.017,911
912,70692,14400,80.37576,81.0768,0.017,912
913,70693,14400,81.0768,82.50936,0.003,913
914,70694,14400,82.50936,83.9724,0.003,914
915,70695,14400,83.9724,86.07552,0.003,915
916,70696,14400,86.07552,87.56904,0.003,916
917,70697,14400,91.50096,91.86672,0.017,917
918,70698,14400,91.86672,92.41536,0.003,918
919,70699,14400,92.41536,92.87256,0.137,919
920,70700,14400,92.87256,93.5736,0.034,920
921,70701,14400,93.5736,93.96984,0.017,921
922,70702,14400,93.96984,94.6404,0.017,922
923,70703,14400,101.98608,103.4796,0.003,923
924,70704,14400,103.4796,103.81488,0.909,924
925,70705,14400,103.81488,105.156,0.003,925
926,70706,14400,105.156,106.3752,0.003,926
927,70707,14400,106.46664,107.22864,0.003,927
928,70708,14400,107.22864,107.71632,0.003,928
929,70709,14400,107.71632,108.38688,0.003,929
930,70710,14400,108.38688,109.05744,0.003,930
931,70711,14400,109.05744,109.94136,0.003,931
932,70712,14400,112.9284,114.39144,0.003,932
933,70713,14400,123.99264,125.5776,0.003,933
934,70714,14400,126.9492,128.016,0.003,934
935,70715,14400,128.016,128.9304,0.017,935
936,70716,14400,128.9304,129.8448,0.003,936
937,70717,14400,129.8448,131.58216,0.003,937
938,70718,14400,131.58216,133.38048,0.003,938
939,70719,14400,140.08608,140.39088,0.003,939
940,70720,14400,151.57704,152.0952,0.034,940
941,70721,14400,153.4668,154.86888,0.003,941
942,70722,14400,158.496,159.92856,0.003,942
943,70723,14400,161.33064,162.73272,0.003,943
944,70724,14400,164.8968,165.38448,0.003,944
945,70725,14400,168.92016,170.688,0.003,945
946,70726,14400,176.022,176.38776,0.003,946
947,70727,14400,181.6608,183.39816,0.003,947
948,70728,14400,183.39816,184.83072,0.003,948
949,70729,14400,184.83072,186.32424,0.003,949
950,70730,14400,186.32424,187.7568,0.003,950
951,70731,14400,187.7568,189.2808,0.003,951
952,70732,14400,189.2808,190.68288,0.003,952
953,70733,14400,191.53632,191.8716,0.017,953
954,70734,14400,191.8716,192.1764,0.154,954
955,70735,14400,192.1764,192.51168,0.034,955
956,70736,14400,194.24904,194.64528,0.034,956
957,70737,14400,194.64528,195.04152,0.069,957
958,70738,14400,195.04152,195.59016,0.017,958
959,70739,14400,197.63232,198.2724,0.003,959
960,70740,14400,198.2724,198.63816,0.003,960
961,70741,14400,198.63816,199.27824,0.003,961
962,70742,14400,200.61936,201.53376,0.003,962
963,70743,14400,204.61224,204.978,0.003,963
964,70744,14400,204.978,205.46568,0.003,964
965,70745,14400,205.46568,205.98384,0.003,965
966,70746,14400,205.98384,206.98968,0.069,966
967,70747,14400,206.98968,208.1784,0.003,967
968,70748,14400,208.1784,209.55,0.003,968
969,70749,14400,209.55,211.04352,0.003,969
970,70750,14400,211.04352,211.6836,0.003,970
971,70751,14400,214.06104,214.33536,0.003,971
972,70752,14400,219.7608,220.0656,0.103,972
973,70753,14400,221.83344,222.3516,0.069,973
974,70754,14400,222.3516,223.5708,0.017,974
975,70755,14400,229.91064,230.33736,0.017,975
976,70756,14400,239.5728,240.30432,0.003,976
977,70757,14400,240.30432,240.792,0.789,977
978,70758,14400,240.792,241.37112,0.086,978
979,70759,14400,241.37112,243.29136,0.017,979
980,70760,14400,244.72392,246.67464,0.003,980
981,70761,14400,246.67464,248.35104,0.003,981
982,70762,14400,248.35104,250.42368,0.003,982
983,70763,14400,250.42368,250.94184,0.003,983
984,70764,14400,250.94184,251.70384,0.003,984
985,70765,14400,251.70384,253.25832,0.003,985
986,70766,14400,254.8128,255.20904,0.003,986
987,70767,14400,255.20904,255.60528,0.003,987
988,70768,14400,255.60528,256.1844,0.003,988
989,70769,14400,258.50088,258.89712,0.003,989
990,70770,14400,258.89712,259.32384,0.003,990
991,70771,14400,259.32384,259.78104,0.017,991
992,70772,14400,259.78104,261.12216,0.003,992
993,70773,14400,261.12216,261.45744,0.003,993
994,70774,14400,261.45744,262.34136,0.003,994
995,70775,14400,262.34136,262.67664,2.64,995
996,70776,14400,262.67664,264.17016,0.017,996
997,70777,14400,264.17016,265.38936,0.003,997
998,70778,14400,265.38936,265.72464,5.794,998
999,70779,14400,265.72464,267.0048,0.017,999
1000,70780,14400,267.0048,268.46784,0.003,1000
1001,70781,14400,268.46784,269.748,0.003,1001
1002,70782,14400,269.748,270.9672,0.017,1002
1003,70783,14400,270.9672,272.30832,0.017,1003
1004,70784,14400,272.30832,273.7104,0.017,1004
1005,70785,14400,273.7104,274.6248,0.017,1005
1006,70786,14400,274.6248,274.96008,0.017,1006
1007,70787,14400,274.96008,275.844,0.017,1007
1008,70788,14400,281.29992,282.42768,0.003,1008
1009,70789,14400,293.88816,294.25392,0.003,1009
1010,70790,14400,306.08016,306.35448,0.017,1010
1011,70791,14400,306.35448,307.45176,0.003,1011
1012,70792,14400,307.45176,308.94528,0.003,1012
1013,70793,14400,308.94528,310.34736,0.003,1013
1014,70794,14400,310.34736,311.87136,0.003,1014
1015,70795,14400,311.87136,313.24296,0.003,1015
1016,70796,14400,313.24296,314.706,0.003,1016
1017,70797,14400,314.706,316.0776,0.003,1017
1018,70798,14400,316.0776,317.6016,0.003,1018
1019,70799,14400,317.6016,318.2112,0.003,1019
1020,70800,14400,319.1256,320.3448,0.003,1020
1021,70801,14400,364.90656,366.522,0.017,1021
1022,70802,14400,366.522,366.8268,0.017,1022
1023,70803,14400,366.8268,368.25936,0.003,1023
1024,70804,14400,368.25936,369.2652,0.003,1024
1025,70805,14400,369.2652,369.57,0.017,1025
1026,70806,14400,369.57,370.97208,0.017,1026
1027,70807,14400,370.97208,372.4656,0.003,1027
1028,70808,14400,372.4656,373.9896,0.003,1028
1029,70809,14400,373.9896,374.2944,0.754,1029
1030,70810,14400,374.2944,375.2088,0.034,1030
1031,70811,14400,375.2088,375.60504,8.554,1031
1032,70812,14400,375.60504,376.7328,0.034,1032
1033,70813,14400,376.7328,377.3424,0.017,1033
1034,70814,14400,377.3424,377.58624,1.8,1034
1035,70815,14400,377.58624,378.92736,0.017,1035
1036,70816,14400,378.92736,380.35992,0.003,1036
1037,70817,14400,380.35992,381.48768,0.003,1037
1038,70818,14400,381.48768,381.82296,0.003,1038
1039,70819,14400,381.82296,383.25552,0.003,1039
1040,70820,14400,383.25552,384.71856,0.003,1040
1041,70821,14400,384.71856,386.12064,0.003,1041
1042,70822,14400,386.12064,387.5532,0.003,1042
1043,70823,14400,387.5532,388.10184,0.617,1043
1044,70824,14400,388.10184,389.65632,0.003,1044
1045,70825,14400,389.65632,390.02208,0.003,1045
1046,70826,14400,390.02208,390.38784,0.003,1046
