,AT,AZ,BHID,DIP,Unnamed: 0
3594,182.88,3.14,L14095,56.0,41770.0
3595,213.36,3.14,L14095,55.0,41771.0
3596,0.0,3.14,L14096,55.0,41772.0
3597,30.48,3.14,L14096,55.0,41773.0
3598,60.96,3.14,L14096,54.0,41774.0
3599,91.44,3.14,L14096,54.0,41775.0
3600,121.92,3.14,L14096,54.0,41776.0
3601,152.4,3.14,L14096,53.0,41777.0
3602,182.88,3.14,L14096,53.0,41778.0
3603,213.36,3.14,L14096,53.0,41779.0
3604,0.0,2.31,L14225,75.0,42224.0
3605,45.72,2.31,L14225,75.0,42225.0
3606,91.44,2.31,L14225,74.0,42226.0
3607,0.0,182.31,L14225A,45.0,42227.0
0,900.0,182.31,L14225A,45.0,
3608,0.0,2.31,L14226,71.0,42228.0
3609,45.72,2.31,L14226,70.0,42229.0
3610,0.0,2.31,L14233,80.0,42250.0
3611,45.72,2.31,L14233,80.0,42251.0
3612,76.2,2.31,L14233,79.0,42252.0
3613,0.0,2.31,L14665,70.0,43565.0
3614,45.72,2.31,L14665,69.0,43566.0
3615,0.0,182.31,L14666,50.0,43567.0
3616,45.72,182.31,L14666,46.0,43568.0
3617,71.62,185.31,L14666,46.0,43569.0
3618,91.44,185.31,L14666,45.0,43570.0
3619,135.63,186.31,L14666,45.0,43571.0
3620,0.0,182.31,L14670,75.0,43573.0
3621,45.72,182.31,L14670,74.0,43574.0
3622,0.0,182.31,L14706,43.0,43655.0
3623,45.72,182.31,L14706,43.0,43656.0
3624,0.0,2.31,L14707,90.0,43657.0
3625,54.86,2.31,L14707,88.0,43658.0
3626,0.0,2.31,L14708,53.0,43659.0
3627,45.72,2.31,L14708,53.0,43660.0
3628,0.0,2.31,L14763,70.0,43839.0
3629,30.48,2.31,L14763,70.0,43840.0
3630,60.96,2.31,L14763,69.0,43841.0
3631,0.0,182.31,L14764,45.0,43842.0
3632,30.48,182.31,L14764,45.0,43843.0
3633,60.96,182.31,L14764,45.0,43844.0
3634,0.0,2.31,L14765,90.0,43845.0
3635,30.48,2.31,L14765,90.0,43846.0
3636,60.96,2.31,L14765,90.0,43847.0
3637,91.44,2.31,L14765,89.0,43848.0
3638,0.0,182.31,L14766,45.0,43849.0
3639,30.48,182.31,L14766,45.0,43850.0
3640,67.97,183.81,L14766,43.0,43851.0
3641,68.0,183.31,L14766,43.0,43852.0
3642,0.0,2.31,L14767,70.0,43853.0
3643,30.48,2.31,L14767,70.0,43854.0
3644,85.34,2.31,L14767,70.0,43855.0
3645,0.0,182.31,L14768,45.0,43856.0
3646,30.48,182.31,L14768,45.0,43857.0
3647,0.0,2.31,L14769,70.0,43858.0
3648,30.48,2.31,L14769,70.0,43859.0
3649,60.96,2.31,L14769,69.0,43860.0
3650,85.34,2.31,L14769,69.0,43861.0
3651,0.0,182.31,M-68,61.4,54193.0
0,900.0,182.31,M-68,61.4,
3652,0.0,2.31,M-69,52.77,54194.0
0,900.0,2.31,M-69,52.77,
3653,0.0,89.29,M-70,50.43,54196.0
0,900.0,89.29,M-70,50.43,
3655,0.0,123.89,SpecialG,42.33,54704.0
0,900.0,123.89,SpecialG,42.33,
