,Unnamed: 0,BHID,FROM,TO,LITHO_DESC
9125,84631,56,65.07,72.84,Intermediate to Ultramafic Volcanics
9126,84632,56,72.84,74.67,Early Diorite
9127,84633,56,74.67,77.93,Intermediate to Ultramafic Volcanics
9128,84634,56,77.93,79.94,Felsic to Intermediate Dykes
9129,84635,56,79.94,88.14,Intermediate to Ultramafic Volcanics
9130,84636,56,88.14,89.0,Shear Zone
9131,84637,56,89.0,89.61,Intermediate to Ultramafic Volcanics
9132,84638,56,89.61,93.26,Early Diorite
9133,84639,56,93.26,96.37,Intermediate to Ultramafic Volcanics
9134,84640,56,96.37,97.53,Early Diorite
9135,84641,56,97.53,98.14,Shear Zone
9136,84642,56,98.14,111.06,Intermediate to Ultramafic Volcanics
9137,84643,56,111.06,113.69,Early Diorite
9138,84644,56,113.69,122.13,Intermediate to Ultramafic Volcanics
9139,84645,56,122.13,123.23,No Litho
9140,84646,56,123.23,124.2,Intermediate to Ultramafic Volcanics
9141,84647,56,124.2,125.27,No Litho
9142,84648,56,125.27,125.88,Intermediate to Ultramafic Volcanics
9143,86981,59,0.0,10.66,Casing
9144,86982,59,10.66,21.64,Intermediate to Ultramafic Volcanics
9145,86983,59,21.64,23.46,Felsic to Intermediate Dykes
9146,86984,59,23.46,27.43,Early Diorite
9147,86985,59,27.43,37.33,Felsic to Intermediate Dykes
9148,86986,59,37.33,38.7,Shear Zone
9149,86987,59,38.7,55.47,Indifferenciated Tuffs
9150,86988,59,55.47,74.55,Early Diorite
9151,86989,59,74.55,76.16,Intermediate to Ultramafic Volcanics
9152,86990,59,76.16,80.34,Early Diorite
9153,86991,59,80.34,97.07,Intermediate to Ultramafic Volcanics
9154,86992,59,97.07,100.49,Early Diorite
9155,86993,59,100.49,102.47,Shear Zone
9156,86994,59,102.47,103.54,Early Diorite
9157,86995,59,103.54,106.46,Intermediate to Ultramafic Volcanics
9158,86996,59,106.46,107.13,Early Diorite
9159,86997,59,107.13,112.16,Intermediate to Ultramafic Volcanics
9160,86998,59,112.16,115.82,Early Diorite
9161,86999,59,115.82,122.19,Early Diorite
9162,87000,59,122.19,148.74,Intermediate to Ultramafic Volcanics
9163,87001,59,148.74,149.65,No Litho
9164,87002,59,149.65,152.09,Intermediate to Ultramafic Volcanics
9165,87003,59,152.09,191.1,Early Diorite
9166,87004,59,191.1,205.83,Intermediate to Ultramafic Volcanics
9167,87005,59,205.83,208.33,Early Diorite
9168,87006,59,208.33,213.2,Intermediate to Ultramafic Volcanics
9169,87007,59,213.2,229.33,Early Diorite
9170,87008,59,229.33,239.93,Intermediate to Ultramafic Volcanics
9171,87009,59,239.93,248.41,Early Diorite
9172,87010,59,248.41,255.39,Intermediate to Ultramafic Volcanics
9173,87726,6,0.0,4.26,Casing
9174,87727,6,4.26,17.86,Early Diorite
9175,87728,6,17.86,64.0,Early Diorite
9176,87729,6,64.0,65.53,Felsic to Intermediate Dykes
9177,87730,6,65.53,130.45,Early Diorite
9178,87731,60,0.0,11.88,Casing
9179,87732,60,11.88,47.45,Intermediate to Ultramafic Volcanics
9180,87733,60,47.45,51.81,Early Diorite
9181,87734,60,51.81,65.44,Intermediate to Ultramafic Volcanics
9182,87735,60,65.44,69.03,Early Diorite
9183,87736,60,69.03,95.09,Intermediate to Ultramafic Volcanics
9184,87737,60,95.09,99.06,Early Diorite
9185,87738,60,99.06,155.14,Intermediate to Ultramafic Volcanics
9186,87739,60,155.14,158.19,Early Diorite
9187,87740,60,158.19,182.42,Intermediate to Ultramafic Volcanics
9188,88389,61,0.0,16.45,Casing
9189,88390,61,16.45,27.43,Shear Zone
9190,88391,61,27.43,44.19,Intermediate to Ultramafic Volcanics
9191,88392,61,44.19,53.34,Early Diorite
9192,88393,61,53.34,71.62,Intermediate to Ultramafic Volcanics
9193,88394,61,71.62,75.46,Felsic to Intermediate Dykes
9194,88395,61,75.46,78.76,Intermediate to Ultramafic Volcanics
9195,88396,61,78.76,78.94,Felsic to Intermediate Dykes
9196,88397,61,78.94,80.83,Intermediate to Ultramafic Volcanics
9197,88398,61,80.83,85.46,Early Diorite
9198,88399,61,85.46,88.45,Intermediate to Ultramafic Volcanics
9199,88400,61,88.45,91.13,Felsic to Intermediate Dykes
9200,88401,61,91.13,116.43,Intermediate to Ultramafic Volcanics
9201,88402,61,116.43,117.04,Early Diorite
9202,88403,61,117.04,118.26,No Litho
9203,88404,61,118.26,122.22,Intermediate to Ultramafic Volcanics
9204,88405,61,122.22,123.87,Felsic to Intermediate Dykes
9205,88406,61,123.87,126.18,Shear Zone
9206,88407,61,126.18,128.01,Early Diorite
9207,88408,61,128.01,137.16,Shear Zone
9208,88409,61,137.16,140.97,Early Diorite
9209,88410,61,140.97,147.27,Intermediate to Ultramafic Volcanics
9210,88411,61,147.27,150.14,Early Diorite
9211,88412,61,150.14,164.59,Shear Zone
9212,88413,61,164.59,180.01,Intermediate to Ultramafic Volcanics
9213,88414,61,180.01,183.18,Early Diorite
9214,88415,61,183.18,188.73,Intermediate to Ultramafic Volcanics
9215,88416,61,188.73,194.52,Early Diorite
9216,88417,61,194.52,225.76,Intermediate to Ultramafic Volcanics
9217,88418,61,225.76,225.97,Early Diorite
9218,88419,61,225.97,226.77,No Litho
9219,88420,61,226.77,227.07,Early Diorite
9220,88421,61,227.07,231.12,Intermediate to Ultramafic Volcanics
9221,88422,61,231.12,236.22,Felsic to Intermediate Dykes
9222,88423,61,236.22,241.7,Intermediate to Ultramafic Volcanics
9223,88424,61,241.7,242.62,Felsic to Intermediate Dykes
9224,88425,61,242.62,247.19,Early Diorite
9225,88426,61,247.19,248.1,Felsic to Intermediate Dykes
9226,88427,61,248.1,249.47,Intermediate to Ultramafic Volcanics
9227,88428,61,249.47,254.2,Felsic to Intermediate Dykes
9228,88429,61,254.2,271.57,Early Diorite
9229,88430,61,271.57,281.33,Intermediate to Ultramafic Volcanics
9230,89106,62,0.0,6.4,Casing
9231,89107,62,6.4,8.93,Early Diorite
9232,89108,62,8.93,12.67,Intermediate to Ultramafic Volcanics
9233,89109,62,12.67,23.53,Early Diorite
9234,89110,62,23.53,28.28,Intermediate to Ultramafic Volcanics
9235,89111,62,28.28,45.81,Felsic to Intermediate Dykes
9236,89112,62,45.81,53.94,Intermediate to Ultramafic Volcanics
9237,89113,62,53.94,59.13,Felsic to Intermediate Dykes
9238,89114,62,59.13,65.53,Intermediate to Ultramafic Volcanics
9239,89115,62,65.53,80.71,Felsic to Intermediate Dykes
9240,89116,62,80.71,106.37,Intermediate to Ultramafic Volcanics
9241,89117,62,106.37,117.95,Early Diorite
9242,89118,62,117.95,137.0,Intermediate to Ultramafic Volcanics
9243,89672,63,0.0,10.66,Casing
9244,89673,63,10.66,11.76,Intermediate to Ultramafic Volcanics
9245,89674,63,11.76,21.48,Early Diorite
9246,89675,63,21.48,25.14,Intermediate to Ultramafic Volcanics
9247,89676,63,25.14,43.28,Early Diorite
9248,89677,63,43.28,43.76,Felsic to Intermediate Dykes
9249,89678,63,43.76,46.57,Early Diorite
9250,89679,63,46.57,59.43,Intermediate to Ultramafic Volcanics
9251,89680,63,59.43,67.97,Shear Zone
9252,89681,63,67.97,71.62,Intermediate to Ultramafic Volcanics
9253,89682,63,71.62,72.84,Shear Zone
9254,89683,63,72.84,75.59,Intermediate to Ultramafic Volcanics
9255,89684,63,75.59,77.11,Early Diorite
9256,89685,63,77.11,78.54,Felsic to Intermediate Dykes
9257,89686,63,78.54,126.67,Intermediate to Ultramafic Volcanics
9258,89687,63,126.67,128.62,Early Diorite
9259,89688,63,128.62,130.75,Felsic to Intermediate Dykes
9260,89689,63,130.75,170.68,Intermediate to Ultramafic Volcanics
9261,89690,63,170.68,251.46,Early Diorite
9262,90317,640,0.0,1.21,Casing
9263,90318,640,1.21,12.03,Intermediate to Ultramafic Volcanics
9264,90319,640,12.03,13.16,Diorite
9265,90320,640,13.16,32.24,Intermediate to Ultramafic Volcanics
9266,90321,640,32.24,59.49,Diorite
9267,90322,640,59.49,60.96,Intermediate to Ultramafic Volcanics
9268,90367,641,0.0,0.91,Casing
9269,90368,641,0.91,56.35,Intermediate to Ultramafic Volcanics
9270,90369,641,56.35,62.24,Early Diorite
9271,90370,641,62.24,83.94,Diorite
9272,90371,641,83.94,85.34,Intermediate to Ultramafic Volcanics
9273,90405,642,0.0,3.35,Casing
9274,90406,642,3.35,8.13,Diorite
9275,90407,642,8.13,18.65,Intermediate to Ultramafic Volcanics
9276,90408,642,18.65,20.93,Diorite
9277,90409,642,20.93,30.87,Intermediate to Ultramafic Volcanics
9278,90410,642,30.87,55.77,Early Diorite
9279,90502,643,0.0,4.87,Casing
9280,90503,643,4.87,9.02,Diorite
9281,90504,643,9.02,13.56,Intermediate to Ultramafic Volcanics
9282,90505,643,13.56,16.36,Diorite
9283,90506,643,16.36,67.97,Intermediate to Ultramafic Volcanics
9284,90507,643,67.97,70.92,Diorite
9285,90508,643,70.92,81.13,Intermediate to Ultramafic Volcanics
9286,90509,643,81.13,85.95,Early Diorite
9287,90583,644,0.0,2.34,Casing
9288,90584,644,2.34,91.74,Intermediate to Ultramafic Volcanics
9289,90879,649,0.0,4.87,Casing
9290,90880,649,4.87,54.86,Early Diorite
9291,90881,649,54.86,60.5,Early Diorite
9292,90882,649,60.5,78.94,Early Diorite
9293,90972,650,0.0,3.65,Casing
9294,90973,650,3.65,63.12,Early Diorite
9295,90974,650,63.12,64.64,Intermediate to Ultramafic Volcanics
9296,90975,650,64.64,65.95,Early Diorite
9297,90976,650,65.95,71.32,Intermediate to Ultramafic Volcanics
9298,90977,650,71.32,91.89,Diorite
9299,94402,7,0.0,11.58,Casing
9300,94403,7,11.58,15.24,Intermediate to Ultramafic Volcanics
9301,94404,7,15.24,16.76,Felsic to Intermediate Dykes
9302,94405,7,16.76,77.72,Intermediate to Ultramafic Volcanics
9303,94406,7,77.72,80.77,Felsic to Intermediate Dykes
9304,94407,7,80.77,81.38,Intermediate to Ultramafic Volcanics
9305,94408,7,81.38,121.92,No Litho
9306,97986,756,0.0,4.57,Casing
9307,97987,756,4.57,19.35,Intermediate to Ultramafic Volcanics
9308,97988,756,19.35,25.14,Diorite
9309,97989,756,25.14,41.39,Intermediate to Ultramafic Volcanics
9310,97990,756,41.39,42.36,Diorite
9311,97991,756,42.36,53.34,Intermediate to Ultramafic Volcanics
9312,97992,756,53.34,55.07,Early Diorite
9313,97993,756,55.07,56.14,Diorite
9314,97994,756,56.14,59.13,Intermediate to Ultramafic Volcanics
9315,97995,756,59.13,62.45,Diorite
9316,97996,756,62.45,85.19,Intermediate to Ultramafic Volcanics
9317,97997,756,85.19,87.08,Diabase
9318,97998,756,87.08,96.25,Intermediate to Ultramafic Volcanics
9319,97999,756,96.25,106.8,Diorite
9320,98000,756,106.8,108.96,Intermediate to Ultramafic Volcanics
9321,98001,756,108.96,109.63,Diorite
9322,98002,756,109.63,111.55,Intermediate to Ultramafic Volcanics
9323,98003,756,111.55,113.56,Diorite
9324,98004,756,113.56,114.78,Intermediate to Ultramafic Volcanics
9325,98005,756,114.78,126.18,Felsic to Intermediate Dykes
9326,98006,756,126.18,145.54,Diorite
9327,98007,756,145.54,163.22,Intermediate to Ultramafic Volcanics
9328,98008,756,163.22,170.07,Indifferenciated Tuffs
9329,98009,756,170.07,173.73,Early Diorite
9330,98010,756,173.73,188.24,Indifferenciated Tuffs
9331,98011,756,188.24,190.07,Felsic to Intermediate Dykes
9332,98012,756,190.07,193.85,Indifferenciated Tuffs
9333,98013,756,193.85,195.68,Felsic to Intermediate Dykes
9334,98014,756,195.68,199.18,Indifferenciated Tuffs
9335,98015,756,199.18,201.77,Intermediate to Ultramafic Volcanics
9336,98016,756,201.77,208.63,Felsic to Intermediate Dykes
9337,98017,756,208.63,243.23,Intermediate to Ultramafic Volcanics
9338,98018,756,243.23,244.35,Early Diorite
9339,98019,756,244.35,245.54,Intermediate to Ultramafic Volcanics
9340,98020,756,245.54,250.14,Felsic to Intermediate Dykes
9341,98021,756,250.14,261.7,Intermediate to Ultramafic Volcanics
9342,98022,756,261.7,262.79,Felsic to Intermediate Dykes
9343,98023,756,262.79,267.0,Intermediate to Ultramafic Volcanics
9344,98024,756,267.0,269.44,Early Diorite
9345,98025,756,269.44,345.33,Intermediate to Ultramafic Volcanics
9346,98026,756,345.33,346.55,Felsic to Intermediate Dykes
9347,98027,756,346.55,352.28,Intermediate to Ultramafic Volcanics
9348,98028,756,352.28,353.96,Felsic to Intermediate Dykes
9349,98029,756,353.96,365.15,Intermediate to Ultramafic Volcanics
9350,98925,773,0.0,5.48,Casing
9351,98926,773,5.48,45.41,Intermediate to Ultramafic Volcanics
9352,98927,773,45.41,48.76,Felsic to Intermediate Dykes
9353,98928,773,48.76,49.37,Intermediate to Ultramafic Volcanics
9354,98929,773,49.37,51.51,Felsic to Intermediate Dykes
9355,98930,773,51.51,85.19,Intermediate to Ultramafic Volcanics
9356,98931,773,85.19,94.64,Early Diorite
9357,98932,773,94.64,96.16,Intermediate to Ultramafic Volcanics
9358,98933,773,96.16,96.92,Felsic to Intermediate Dykes
9359,98934,773,96.92,103.41,Intermediate to Ultramafic Volcanics
9360,98935,773,103.41,104.54,Early Diorite
9361,98936,773,104.54,106.68,Intermediate to Ultramafic Volcanics
9362,100607,8,0.0,7.19,Casing
9363,100608,8,7.19,32.61,Intermediate to Ultramafic Volcanics
9364,100609,8,32.61,45.72,Felsic to Intermediate Dykes
9365,100610,8,45.72,59.13,Intermediate to Ultramafic Volcanics
9366,100611,8,59.13,62.17,Felsic to Intermediate Dykes
9367,100612,8,62.17,70.65,Intermediate to Ultramafic Volcanics
9368,100613,8,70.65,72.54,Felsic to Intermediate Dykes
9369,100614,8,72.54,109.72,Intermediate to Ultramafic Volcanics
9370,106840,8925,0.0,20.72,Casing
9371,106841,8925,20.72,88.81,Intermediate to Ultramafic Volcanics
9372,106842,8925,88.81,90.58,Felsic to Intermediate Dykes
9373,106843,8925,90.58,111.77,Intermediate to Ultramafic Volcanics
9374,106844,8925,111.77,113.99,Felsic to Intermediate Dykes
9375,106845,8925,113.99,142.18,Intermediate to Ultramafic Volcanics
9376,106846,8925,142.18,143.28,Felsic to Intermediate Dykes
9377,106847,8925,143.28,160.47,Intermediate to Ultramafic Volcanics
9378,106848,8925,160.47,168.0,Felsic to Intermediate Dykes
9379,106849,8925,168.0,194.67,Intermediate to Ultramafic Volcanics
9380,106850,8925,194.67,196.5,Felsic to Intermediate Dykes
9381,106851,8925,196.5,209.39,Intermediate to Ultramafic Volcanics
9382,106901,8933,0.0,15.24,Casing
9383,106902,8933,15.24,45.26,Intermediate to Ultramafic Volcanics
9384,106903,8933,45.26,58.58,Early Diorite
9385,106904,8933,58.58,61.81,Felsic to Intermediate Dykes
9386,106905,8933,61.81,74.98,Early Diorite
9387,106906,8933,74.98,129.23,Intermediate to Ultramafic Volcanics
9388,106907,8933,129.23,133.65,Felsic to Intermediate Dykes
9389,106908,8933,133.65,134.26,Diorite
9390,106909,8933,134.26,134.66,Felsic to Intermediate Dykes
9391,106910,8933,134.66,147.06,Intermediate to Ultramafic Volcanics
9392,106911,8933,147.06,148.28,Felsic to Intermediate Dykes
9393,106912,8933,148.28,151.33,Intermediate to Ultramafic Volcanics
9394,106913,8933,151.33,151.97,Early Diorite
9395,106914,8933,151.97,152.64,Felsic to Intermediate Dykes
9396,106915,8933,152.64,156.81,Early Diorite
9397,106916,8933,156.81,158.95,Intermediate to Ultramafic Volcanics
9398,106917,8933,158.95,169.01,Early Diorite
9399,106918,8933,169.01,171.38,Felsic to Intermediate Dykes
9400,106919,8933,171.38,172.82,Early Diorite
9401,106920,8933,172.82,173.43,Felsic to Intermediate Dykes
9402,106921,8933,173.43,174.52,Early Diorite
9403,106922,8933,174.52,179.52,Felsic to Intermediate Dykes
9404,107319,9,0.0,7.19,Casing
9405,107320,9,7.19,7.62,Early Diorite
9406,107321,9,7.62,24.07,Shear Zone
9407,107322,9,24.07,36.42,Early Diorite
9408,107323,9,36.42,38.4,Shear Zone
9409,107324,9,38.4,41.91,Early Diorite
9410,107325,9,41.91,44.19,Felsic to Intermediate Dykes
9411,107326,9,44.19,46.63,Early Diorite
9412,107327,9,46.63,50.38,Shear Zone
9413,107328,9,50.38,55.77,Early Diorite
9414,107329,9,55.77,60.65,Felsic to Intermediate Dykes
9415,107330,9,60.65,65.53,Early Diorite
9416,107331,9,65.53,67.05,Felsic to Intermediate Dykes
9417,107332,9,67.05,97.53,Early Diorite
9418,107962,9082,0.0,5.48,Casing
9419,107963,9082,5.48,11.03,Intermediate to Ultramafic Volcanics
9420,107964,9082,11.03,26.21,Early Diorite
9421,107965,9082,26.21,177.69,Intermediate to Ultramafic Volcanics
9422,107966,9082,177.69,217.62,Early Diorite
9423,107967,9083,0.0,5.48,Casing
9424,107968,9083,5.48,17.67,Intermediate to Ultramafic Volcanics
9425,107969,9083,17.67,19.2,Felsic to Intermediate Dykes
9426,107970,9083,19.2,38.4,Intermediate to Ultramafic Volcanics
9427,107971,9083,38.4,74.98,Early Diorite
9428,107972,9083,74.98,78.02,Intermediate to Ultramafic Volcanics
9429,107973,9083,78.02,84.73,Felsic to Intermediate Dykes
9430,107974,9083,84.73,89.97,Early Diorite
9431,107975,9083,89.97,92.2,Intermediate to Ultramafic Volcanics
9432,107976,9083,92.2,96.1,Felsic to Intermediate Dykes
9433,107977,9083,96.1,97.01,Intermediate to Ultramafic Volcanics
9434,107978,9083,97.01,98.02,Felsic to Intermediate Dykes
9435,107979,9083,98.02,98.99,Intermediate to Ultramafic Volcanics
9436,107980,9083,98.99,100.82,Felsic to Intermediate Dykes
9437,107981,9083,100.82,135.33,Intermediate to Ultramafic Volcanics
9438,108021,9094,0.0,6.7,Casing
9439,108022,9094,6.7,17.52,Intermediate to Ultramafic Volcanics
9440,108023,9094,17.52,31.54,Felsic to Intermediate Dykes
9441,108024,9094,31.54,44.19,Intermediate to Ultramafic Volcanics
9442,108025,9094,44.19,61.11,Felsic to Intermediate Dykes
9443,108026,9094,61.11,86.71,Intermediate to Ultramafic Volcanics
9444,108027,9094,86.71,101.65,Felsic to Intermediate Dykes
9445,108028,9094,101.65,113.44,Intermediate to Ultramafic Volcanics
9446,108029,9094,113.44,116.67,Early Diorite
9447,108030,9094,116.67,165.65,Intermediate to Ultramafic Volcanics
9448,108031,9094,165.65,168.24,Early Diorite
9449,108032,9094,168.24,177.08,Intermediate to Ultramafic Volcanics
9450,108033,9094,177.08,214.57,Early Diorite
9451,108086,9105,0.0,3.65,Casing
9452,108087,9105,3.65,11.73,Early Diorite
9453,108088,9105,11.73,14.47,Intermediate to Ultramafic Volcanics
9454,108089,9105,14.47,36.48,Early Diorite
9455,108090,9105,36.48,44.8,Intermediate to Ultramafic Volcanics
9456,108091,9105,44.8,67.05,Early Diorite
9457,108092,9105,67.05,107.89,Intermediate to Ultramafic Volcanics
9458,108093,9105,107.89,129.05,Early Diorite
9459,108094,9105,129.05,148.13,Intermediate to Ultramafic Volcanics
9460,108095,9105,148.13,148.89,Early Diorite
9461,108096,9105,148.89,150.87,Intermediate to Ultramafic Volcanics
9462,108097,9105,150.87,151.33,Early Diorite
9463,108098,9105,151.33,154.07,Intermediate to Ultramafic Volcanics
9464,108099,9105,154.07,163.83,Early Diorite
9465,108100,9105,163.83,174.58,Intermediate to Ultramafic Volcanics
9466,108101,9105,174.58,198.42,Early Diorite
9467,108102,9105,198.42,200.25,Intermediate to Ultramafic Volcanics
9468,108103,9105,200.25,222.19,Early Diorite
9469,108104,9105,222.19,225.85,Intermediate to Ultramafic Volcanics
9470,108105,9108,0.0,3.65,Casing
9471,108106,9108,3.65,6.7,Early Diorite
9472,108107,9108,6.7,38.7,Intermediate to Ultramafic Volcanics
9473,108108,9108,38.7,41.45,Felsic to Intermediate Dykes
9474,108109,9108,41.45,100.12,Intermediate to Ultramafic Volcanics
9475,108110,9108,100.12,106.68,Early Diorite
9476,108111,9108,106.68,144.62,Intermediate to Ultramafic Volcanics
9477,108112,9108,144.62,149.04,Early Diorite
9478,108113,9108,149.04,150.11,Intermediate to Ultramafic Volcanics
9479,108114,9108,150.11,153.0,Early Diorite
9480,108115,9108,153.0,157.88,Intermediate to Ultramafic Volcanics
9481,108116,9108,157.88,159.1,Early Diorite
9482,108117,9108,159.1,171.14,Intermediate to Ultramafic Volcanics
9483,108118,9108,171.14,173.58,Early Diorite
9484,108119,9108,173.58,174.34,Intermediate to Ultramafic Volcanics
9485,108120,9108,174.34,174.86,Early Diorite
9486,108121,9108,174.86,200.71,Intermediate to Ultramafic Volcanics
9487,108122,9108,200.71,201.19,Diorite
9488,108123,9108,201.19,220.52,Intermediate to Ultramafic Volcanics
9489,108124,9108,220.52,224.18,Felsic to Intermediate Dykes
9490,108125,9108,224.18,224.48,Intermediate to Ultramafic Volcanics
9491,108126,9108,224.48,226.92,Felsic to Intermediate Dykes
9492,108127,9108,226.92,229.3,Intermediate to Ultramafic Volcanics
9493,108128,9108,229.3,230.88,Felsic to Intermediate Dykes
9494,108129,9108,230.88,231.55,Intermediate to Ultramafic Volcanics
9495,108130,9108,231.55,235.45,Diorite
9496,108131,9108,235.45,237.13,Intermediate to Ultramafic Volcanics
9497,108132,9108,237.13,248.56,Early Diorite
9498,108133,9108,248.56,249.17,Intermediate to Ultramafic Volcanics
9499,108134,9108,249.17,251.3,Early Diorite
9500,108135,9108,251.3,276.45,Intermediate to Ultramafic Volcanics
9501,108174,9111,0.0,7.92,Casing
9502,108175,9111,7.92,68.48,Intermediate to Ultramafic Volcanics
9503,108176,9111,68.48,71.23,Felsic to Intermediate Dykes
9504,108177,9111,71.23,143.1,Intermediate to Ultramafic Volcanics
9505,108178,9111,143.1,148.43,Early Diorite
9506,108179,9111,148.43,185.01,Intermediate to Ultramafic Volcanics
9507,108180,9111,185.01,196.59,Early Diorite
9508,108181,9111,196.59,212.44,Intermediate to Ultramafic Volcanics
9509,108182,9111,212.44,224.63,Early Diorite
9510,108183,9111,224.63,252.67,Intermediate to Ultramafic Volcanics
9511,110139,9475,0.0,3.65,Casing
9512,110140,9475,3.65,11.27,Intermediate to Ultramafic Volcanics
